"Stop","Daily On","Daily Off","Daily Load","AM Peak On","AM Peak Off","AM Peak Load","Midday On","Midday Off","Midday Load","School  On","School Off","School Load","PM Peak On","PM Peak Off","PM Peak Load","Evening On","Evening Off","Evening Load","Owl On","Owl Off","Owl Load"
"Eddy St&Fillmore St NE-NS/BZ","142","290","1748","25","45","269","38","72","337","26","42","228","37","73","488","11","40","264","5","18","162"
"Eddy St&Pierce St NE-NS/BZ","36","134","1650","15","35","249","11","42","306","6","10","224","2","27","463","0","11","253","2","9","155"
"Eddy St&Scott St NE-NS","21","64","1607","11","6","254","6","10","302","2","9","217","1","24","440","0","8","245","1","7","149"
"Divisadero St&Eddy St SW-FS/BZ","48","119","1536","10","16","248","10","21","291","8","19","206","13","33","420","3","19","229","4","11","142"
"Turk St&Broderick St NE-NS/BZ","8","45","1499","1","1","248","1","3","289","0","2","204","5","17","408","1","15","215","0","7","135"
"Turk St&Baker St NW-FS","10","36","1473","1","1","248","1","4","286","2","4","202","4","17","395","1","6","210","1","4","132"
"Turk St&Lyon St NE-NS","1","21","1453","0","1","247","0","3","283","0","0","202","0","10","385","1","4","207","0","3","129"
"Turk St&Central Ave NE-NS","4","49","1408","3","15","235","0","8","275","0","4","198","1","11","375","0","7","200","0","4","125"
"Turk St&Masonic Ave NW-FS/BZ","96","119","1385","4","26","213","31","32","274","19","17","200","25","23","377","10","12","198","7","9","123"
"Turk St&Roselyn Ter NE-NS/BZ","36","80","1341","0","5","208","10","17","267","9","10","199","9","25","361","3","9","192","5","14","114"
"Turk St&Chabot Ter NW-FS/BZ","48","77","1312","4","11","201","9","28","248","10","10","199","17","15","363","7","6","193","1","7","108"
"Turk St&Parker Ave NE-NS/BZ","68","38","1342","4","3","202","16","3","261","10","7","202","22","16","369","10","5","198","6","4","110"
"Turk St&Stanyan St NW-FS/BZ","22","29","1335","13","2","213","3","7","257","3","4","201","2","8","363","1","5","194","0","3","107"
"Balboa St&Arguello Blvd NW-FS/BZ","55","76","1314","9","11","211","17","12","262","10","11","200","13","23","353","4","11","187","2","8","101"
"Balboa St&4th Ave NE-NS/BZ","23","85","1252","7","10","208","3","18","247","3","16","187","5","22","336","2","16","173","3","3","101"
"Balboa St&6th Ave NW-FS/BZ","118","120","1250","34","14","228","28","31","244","24","20","191","26","28","334","5","14","164","1","13","89"
"Balboa St&8th Ave NE-NS","16","36","1230","6","3","231","3","4","243","0","7","184","5","13","326","2","6","160","0","3","86"
"Balboa St&10th Ave NE-NS","14","51","1193","7","3","235","1","13","231","3","13","174","3","10","319","0","9","151","0","3","83"
"Balboa St&12th Ave NE-NS","4","45","1152","0","6","229","2","6","227","0","6","168","1","14","306","0","11","140","1","2","82"
"Balboa St&Park Presidio Blvd NW","87","68","1171","25","19","235","19","14","232","25","13","180","11","9","308","4","7","137","3","6","79"
"Balboa St&17th Ave NE-NS","26","84","1113","11","11","235","1","20","213","3","9","174","7","27","288","4","12","129","0","5","74"
"Balboa St&19th Ave NE-NS/BZ","24","37","1100","9","3","241","7","9","211","5","9","170","3","12","279","0","2","127","0","2","72"
"Balboa St&21st Ave NE-NS","30","62","1068","13","2","252","7","16","202","7","9","168","2","24","257","0","8","119","1","3","70"
"Balboa St&23rd Ave NE-NS","6","47","1027","1","5","248","2","7","197","0","10","158","2","15","244","1","7","113","0","3","67"
"Balboa St&25th Ave NW-FS","49","98","978","24","14","258","9","27","179","7","16","149","7","22","229","2","13","102","0","6","61"
"Balboa St&28th Ave NE-NS/BZ","14","64","928","2","2","258","5","10","174","2","15","136","5","21","213","0","10","92","0","6","55"
"Balboa St&30th Ave NW-FS","12","93","847","1","43","216","4","14","164","6","11","131","1","21","193","0","3","89","0","1","54"
"Balboa St&32nd Ave NE-NS","16","173","690","4","120","100","2","12","154","4","13","122","3","18","178","3","7","85","0","3","51"
"Balboa St&35th Ave N-MB","21","104","607","3","20","83","6","19","141","5","15","112","5","23","160","1","19","67","1","8","44"
"Balboa St&37th Ave NE-NS","25","131","501","1","23","61","11","31","121","4","27","89","3","37","126","5","8","64","1","5","40"
"Balboa St&40th Ave NE-NS","7","70","438","1","6","56","2","16","107","2","13","78","1","23","104","1","5","60","0","7","33"
"Balboa St&43rd Ave NE-NS","6","42","402","0","5","51","1","5","103","1","10","69","1","9","96","0","11","49","3","2","34"
"45th Ave&Balboa St SW-FS","7","54","355","3","5","49","2","12","93","0","10","59","1","23","74","0","3","46","1","1","34"
"45th Ave&Cabrillo St NW-NS","4","46","313","1","1","49","2","6","89","0","11","48","0","12","62","1","12","35","0","4","30"
"Cabrillo St&47th Ave NE-NS","1","23","291","1","0","50","0","6","83","0","3","45","0","10","52","0","2","33","0","2","28"
"Cabrillo St&La Playa St NE-NS/SI","0","277","14","0","49","1","0","82","1","0","45","0","0","50","2","0","28","5","0","23","5"
"Total Passenger Boardings ","4525","4542",,"711","711",,"1073","1075",,"681","695",,"1168","1173",,"549","546",,"343","342",
"Subject to disclaimer at www.sfmta.com/tepdata",,,,,,,,,,,,,,,,,,,,,

