"Stop","Daily On","Daily Off","Daily Load","AM Peak On","AM Peak Off","AM Peak Load","Midday On","Midday Off","Midday Load","School  On","School Off","School Load","PM Peak On","PM Peak Off","PM Peak Load","Evening On","Evening Off","Evening Load","Owl On","Owl Off","Owl Load"
"Sunset Blvd&Wawona St NW-NS","20","37","2089","9","5","500","6","7","698","2","10","418","3","12","357","0","2","88","0","1","28"
"Sunset Blvd&Yorba St SW-FS","27","60","2056","6","4","502","9","25","682","5","18","405","7","9","355","0","4","84","0","0","28"
"Sunset Blvd&Sloat Blvd SW-FS/AB","2","10","2048","0","0","502","1","2","681","1","4","402","0","4","351","0","0","84","0","0","28"
"Sunset Blvd&Ocean Ave NW-NS","34","30","2052","4","5","501","9","11","679","6","9","399","12","4","359","3","0","87","0","1","27"
"Sunset Blvd&Lake Merced Blvd NW-NS","4","8","2048","0","1","500","1","1","679","3","3","399","0","1","358","0","2","85","0","0","27"
"Lake Merced Blvd&Middlefield Dr SE","104","96","2056","6","52","454","25","14","690","46","21","424","26","9","375","1","0","86","0","0","27"
"Winston Dr&Lake Merced Blvd SE-FS","34","29","2061","1","6","449","5","13","682","11","4","431","15","1","389","2","2","86","0","3","24"
"Winston Dr&Buckingham Way S-FS/BZ","43","76","2028","15","6","458","12","31","663","6","14","423","4","18","375","5","6","85","1","1","24"
"Winston Dr&20th Ave SE-FS/BZ","300","176","2152","13","22","449","89","60","692","79","45","457","77","47","405","37","2","120","5","0","29"
"19th Ave&Holloway Ave NW-NS/FL","390","397","2145","52","112","389","145","191","646","73","43","487","76","38","443","36","10","146","8","3","34"
"19th Ave&Holloway Ave NW-NS/FL","0","0","18","0","0","18",,,,,,,,,,,,,,,
"Crespi Dr&19th Ave SW-NS","118","19","2244","26","3","412","35","6","675","14","3","498","23","7","459","19","0","165","1","0","35"
"19th Ave&Holloway Ave SE-NS/FL","0","6","2238","0","0","412","0","0","675","0","6","492","0","0","459","0","0","165","0","0","35"
"Holloway Ave&Junipero Serra SW-NS","6","3","2241","1","0","413","3","2","676","0","0","492","1","1","459","1","0","166","0","0","35"
"Holloway Ave&Beverly St SW-NS","14","13","2242","6","1","418","3","7","672","1","1","492","2","4","457","1","0","167","1","0","36"
"Beverly St&Garfield St NW-NS","19","23","2238","7","1","424","6","9","669","4","8","488","2","3","456","0","2","165","0","0","36"
"Garfield St&Byxbee St SW-NS/FL","30","35","2233","17","2","439","6","8","667","4","10","482","2","8","450","1","7","159","0","0","36"
"Garfield St&Vernon St SW-NS/FL","51","57","2227","31","3","467","14","16","665","2","13","471","2","18","434","2","7","154","0","0","36"
"Garfield St&Victoria St SW-NS","32","39","2220","20","1","486","7","9","663","1","9","463","4","15","423","0","3","151","0","2","34"
"Garfield St&Bright St SW-NS","34","34","2220","18","3","501","8","8","663","3","12","454","4","5","422","1","3","149","0","3","31"
"Grafton Ave&Jules Ave SW-NS","37","54","2203","20","10","511","5","9","659","4","14","444","5","15","412","2","4","147","1","2","30"
"Grafton Ave&Capitol Ave SW-NS","37","45","2195","20","2","529","10","14","655","4","11","437","2","13","401","1","5","143","0","0","30"
"Grafton Ave&Granada Ave SW-NS","15","23","2187","8","0","537","4","5","654","1","4","434","1","9","393","1","5","139","0","0","30"
"Grafton Ave&Plymouth Ave SW-NS","97","63","2221","46","5","578","27","13","668","13","19","428","10","17","386","1","9","131","0","0","30"
"Plymouth Ave&Holloway Ave SE-NS","13","43","2191","6","0","584","5","12","661","0","10","418","1","12","375","1","6","126","0","3","27"
"Plymouth Ave&Ocean Ave SE-NS","42","71","2162","11","7","588","14","22","653","8","21","405","5","17","363","3","4","125","1","0","28"
"Ocean Ave&Lee Ave SW-NS/FL","126","502","1786","57","188","457","37","214","476","16","44","377","13","48","328","2","7","120","1","1","28"
"Ocean Ave&Geneva Ave SW-NS/SI","151","108","1829","20","17","460","62","40","498","27","26","378","21","18","331","20","6","134","1","1","28"
"Geneva Ave&Howth St S-FS","21","28","1822","6","5","461","9","6","501","2","11","369","1","5","327","3","1","136","0","0","28"
"Balboa Bart Station SW-MB/BZ","675","511","2000","96","224","333","158","130","529","110","68","425","163","48","442","85","35","186","63","6","85"
"Geneva Ave&Delano Ave W-NS/BZ","16","13","2003","5","1","337","1","3","527","5","3","427","3","4","441","1","1","186","1","1","85"
"Geneva & Cayuga S-FS/BZ","32","71","1964","9","29","317","12","13","526","4","8","423","5","14","432","2","4","184","0","3","82"
"Mission St&Geneva Ave E-FS/BZ","338","579","1723","95","51","361","86","170","442","65","133","355","61","134","359","20","64","140","11","27","66"
"Mission St&Italy Ave E-FS/BZ","40","82","1675","11","12","360","14","28","428","8","14","343","6","15","350","0","8","132","1","5","62"
"Mission St&Russia Ave S-NS/BZ","134","165","1644","31","21","370","33","41","420","49","51","341","13","37","326","6","10","128","2","5","59"
"Persia Ave&Mission St S-FS/BZ","414","301","1757","68","45","393","115","103","432","96","58","379","96","62","360","34","23","139","5","10","54"
"Persia Ave&Paris St W-NS/FL","20","33","1744","6","3","396","3","4","431","2","8","373","9","13","356","0","3","136","0","2","52"
"Persia Ave&Madrid St W-NS/FL","27","92","1679","15","6","405","4","25","410","3","20","356","4","28","332","0","10","126","1","3","50"
"Persia Ave&Naples St W-NS/FL","30","163","1546","12","12","405","6","36","380","6","37","325","4","48","288","2","19","109","0","11","39"
"Persia Ave&Athens St W-NS","28","189","1385","13","21","397","6","51","335","6","50","281","3","43","248","0","22","87","0","2","37"
"Persia Ave&Moscow St W-NS","15","103","1297","3","6","394","6","26","315","6","26","261","0","28","220","0","10","77","0","7","30"
"Persia Ave&Prague St W-NS","77","188","1186","10","57","347","31","44","302","27","32","256","7","37","190","2","14","65","0","4","26"
"Persia Ave&Brazil Ave S-NS","0","0","1186","0","0","347","0","0","302","0","0","256","0","0","190","0","0","65","0","0","26"
"Mansell St&John F Shelley Dr SW-NS","1","0","1187","0","0","347","0","0","302","1","0","257","0","0","190","0","0","65","0","0","26"
"Mansell St&John F Shelley Dr SW-NS","11","68","1130","4","7","344","3","19","286","4","23","238","0","15","175","0","3","62","0","1","25"
"Mansell St&Hamilton St S-NS","48","430","748","10","200","154","14","82","218","21","64","195","3","55","123","0","21","41","0","8","17"
"Mansell St&San Bruno Ave S-NS","18","193","573","2","30","126","9","57","170","4","48","151","2","41","84","0","10","31","1","7","11"
"San Bruno Ave&Paul Ave SE-NS","100","173","500","18","39","105","24","51","143","41","40","152","13","27","70","3","13","21","1","3","9"
"Paul Ave&Wheat St SW-NS","3","39","464","0","6","99","3","11","135","0","10","142","0","10","60","0","2","19","0","0","9"
"Paul Ave&Gould St SE-FS","2","22","444","1","6","94","0","3","132","1","8","135","0","3","57","0","1","18","0","1","8"
"Paul Ave&Carr St SE-FS","5","95","354","0","9","85","1","28","105","1","24","112","1","22","36","2","9","11","0","3","5"
"Fitzgerald Ave&Keith St S-FS/BZ","0","313","41","0","79","6","0","96","9","0","93","19","0","31","5","0","10","1","0","4","1"
"Total Passenger Boardings ","7000","7030",,"1490","1491",,"2111","2121",,"1464","1462",,"1359","1365",,"433","446",,"143","145",
"Subject to disclaimer at www.sfmta.com/tepdata",,,,,,,,,,,,,,,,,,,,,
"Stop","Daily On","Daily Off","Daily Load","AM Peak On","AM Peak Off","AM Peak Load","Midday On","Midday Off","Midday Load","School  On","School Off","School Load","PM Peak On","PM Peak Off","PM Peak Load","Evening On","Evening Off","Evening Load","Owl On","Owl Off","Owl Load"
"29-Sunset to the Presidio Weekday",,,,,,,,,,,,,,,,,,,,,
"Fitzgerald Ave&Keith St S-FS/BZ","394","0","464","101","0","111","99","0","120","73","0","81","101","0","112","14","0","25","6","0","15"
"Fitzgerald Ave&Jennings St W-NS","59","10","513","11","2","120","16","5","131","11","0","92","13","3","122","6","0","31","2","0","17"
"Fitzgerald Ave&Ingalls St W-NS","61","47","527","19","9","130","18","9","140","5","7","90","15","17","120","2","5","28","2","0","19"
"Fitzgerald Ave&Hawes St W-NS","109","146","490","52","7","175","31","33","138","10","42","58","11","50","81","3","12","19","2","2","19"
"Gilman Ave&Griffith St W-NS","64","72","482","25","12","188","14","14","138","8","12","54","13","24","70","4","7","16","0","3","16"
"Gilman Ave&Giants Dr W-NS","52","31","503","9","17","180","9","6","141","15","3","66","17","4","83","2","1","17","0","0","16"
"Ingerson Ave&Griffith St E-MI","17","19","501","10","1","189","3","4","140","1","5","62","2","4","81","0","3","14","1","2","15"
"Ingerson Ave&Hawes St E-NS","51","41","511","23","1","211","15","4","151","5","5","62","6","22","65","2","7","9","0","2","13"
"Hawes St&Gilman Ave S-NS","132","14","629","42","2","251","33","6","178","22","2","82","25","4","86","6","0","15","4","0","17"
"Gilman Ave&Ingalls St E-NS","81","5","705","29","1","279","26","1","203","7","1","88","11","0","97","7","1","21","1","1","17"
"Gilman Ave&Jennings St E-NS","283","95","893","113","30","362","66","19","250","33","14","107","54","18","133","11","10","22","6","4","19"
"Gilman Ave&3rd St E-NS","3","1","895","0","0","362","2","1","251","0","0","107","0","0","133","0","0","22","1","0","20"
"Paul Ave&Gould St NW-FS","49","2","942","8","1","369","10","0","261","10","0","117","8","1","140","8","0","30","5","0","25"
"Paul Ave&Crane St NE-NS","19","1","960","6","0","375","8","0","269","2","0","119","3","1","142","0","0","30","0","0","25"
"Paul Ave&Bay Shore Blvd NE-NS","97","89","968","31","36","370","31","28","272","12","9","122","16","12","146","7","3","34","0","1","24"
"Paul Ave&San Bruno Ave N-MB","104","89","983","41","29","382","22","23","271","14","12","124","15","15","146","6","6","34","6","4","26"
"Mansell St&San Bruno Ave W-FS/BZ","359","19","1331","93","2","473","106","8","369","71","2","201","67","6","207","14","1","47","8","0","34"
"Mansell St&Hamilton St N-NS/BZ","424","247","1508","73","122","424","85","55","399","207","39","369","47","25","229","7","3","51","5","3","36"
"Mansell St&Dartmouth St N-NS","65","46","1527","22","15","431","24","9","414","9","3","375","8","12","225","1","4","48","1","3","34"
"Mansell St&John F Shelley Dr NW-FS","6","3","1530","0","1","430","5","1","418","0","0","375","1","1","225","0","0","48","0","0","34"
"Persia Ave&Brazil Ave W-FS","0","2","1528","0","0","430","0","0","418","0","2","373","0","0","225","0","0","48","0","0","34"
"Persia Ave&Prague St E-NS","127","95","1560","46","58","418","44","13","449","17","11","379","13","11","227","3","2","49","4","0","38"
"Persia Ave&Moscow St E-NS","131","13","1678","45","2","461","53","1","501","12","4","387","11","5","233","6","1","54","4","0","42"
"Persia Ave&Athens St E-NS","76","29","1725","23","5","479","25","8","518","20","11","396","4","5","232","4","0","58","0","0","42"
"Persia Ave&Naples St E-NS","142","22","1845","58","1","536","47","0","565","14","13","397","16","7","241","0","1","57","7","0","49"
"Persia Ave&Madrid St E-NS","82","36","1891","44","6","574","22","8","579","8","15","390","5","6","240","1","1","57","2","0","51"
"Persia Ave&Paris St E-NS/FL","34","17","1908","19","2","591","9","3","585","3","10","383","1","1","240","1","1","57","1","0","52"
"Persia Ave&Mission St E-NS/BZ","237","381","1764","74","83","582","79","137","527","37","87","333","25","55","210","16","13","60","6","6","52"
"Mission St&Onondaga Ave N-NS/BZ","227","76","1915","59","18","623","69","19","577","41","18","356","41","16","235","12","5","67","5","0","57"
"Mission St&Italy Ave W-MB/BZ","134","34","2015","23","2","644","40","18","599","28","9","375","27","3","259","10","1","76","6","1","62"
"Geneva Ave&Mission St N-FS/PS","304","249","2070","112","31","725","97","62","634","36","93","318","37","44","252","11","16","71","11","3","70"
"Geneva Ave&Cayuga Ave E-NS/BZ","111","21","2160","33","9","749","30","2","662","32","8","342","9","1","260","3","1","73","4","0","74"
"Geneva Ave&Delano Ave N-FS/BZ","15","25","2150","3","11","741","1","5","658","3","5","340","8","3","265","0","0","73","0","1","73"
"Geneva Balboa Bart Station NE-MB/BZ","821","701","2270","189","266","664","179","204","633","110","114","336","219","59","425","70","30","113","54","28","99"
"Geneva Ave&Howth St E-NS/BZ","73","123","2212","16","46","634","27","40","620","16","11","333","10","25","410","3","1","115","1","0","100"
"Ocean Ave&Lee St NE-NS/SI","535","166","2581","40","39","635","228","56","792","116","29","420","83","36","457","62","4","173","6","2","104"
"Plymouth Ave&Ocean Ave SW-FS","98","88","2591","19","15","639","29","19","802","22","14","428","18","27","448","3","7","169","7","6","105"
"Plymouth Ave&Holloway Ave NW-NS","27","52","2566","8","2","645","8","14","796","3","8","423","5","21","432","2","3","168","1","4","102"
"Plymouth Ave&Grafton Ave NW-NS","63","127","2502","30","10","665","14","27","783","7","27","403","6","49","389","1","13","156","5","1","106"
"Grafton Ave&Granada Ave NE-NS/FL","11","28","2485","2","1","666","3","4","782","2","4","401","4","9","384","0","7","149","0","3","103"
"Grafton Ave&Capital Ave NE-NS/FL","27","81","2431","12","2","676","10","20","772","3","17","387","1","27","358","1","10","140","0","5","98"
"Grafton Ave&Jules Ave NE-NS/FL","30","69","2392","12","6","682","7","14","765","5","13","379","3","26","335","0","6","134","3","4","97"
"Garfield St&Bright St NE-NS","17","69","2340","9","4","687","4","16","753","2","10","371","1","25","311","0","12","122","1","2","96"
"Garfield St&Victoria St NE-NS/FL","19","44","2315","13","2","698","5","12","746","0","7","364","1","18","294","0","4","118","0","1","95"
"Garfield St&Vernon St NE-NS","17","76","2256","6","5","699","7","15","738","3","17","350","0","27","267","0","7","111","1","5","91"
"Garfield St&Byxbee St NE-NS","18","32","2242","9","3","705","6","6","738","2","10","342","0","10","257","1","1","111","0","2","89"
"Garfield St&Beverly St NE-NS","14","27","2229","4","3","706","5","7","736","1","6","337","2","8","251","2","2","111","0","1","88"
"Holloway Ave&Junipero Serra Blvd NW","7","9","2227","2","3","705","3","1","738","1","3","335","0","1","250","0","1","110","1","0","89"
"19th Ave&Holloway Ave NE-FS/BZ","363","582","2008","43","245","503","125","199","664","77","72","340","118","56","312","0","1","109","0","9","80"
"19th Ave&Holloway Ave NE-FS/BZ","76","30","205",,,,,,,,,,,,,"68","16","161","8","14","44"
"Winston Dr&20th Ave NE-NS","235","282","2007","12","30","485","58","149","573","61","49","352","74","41","345","26","6","181","4","7","71"
"Winston Dr&Buckingham Way E-NS","76","47","2036","4","6","483","25","17","581","17","11","358","19","8","356","7","3","185","4","2","73"
"Winston Dr&Lake Merced Blvd NE-NS","67","13","2090","9","3","489","17","7","591","30","2","386","10","1","365","1","0","186","0","0","73"
"Lake Merced Blvd&Middlefield Dr NE","127","140","2077","5","102","392","29","17","603","61","8","439","31","8","388","0","1","185","1","4","70"
"Sunset Blvd&Lake Merced Blvd NE-FS","3","8","2072","0","4","388","1","3","601","1","1","439","0","0","388","1","0","186","0","0","70"
"Sunset Blvd&Ocean Ave SE-NS","41","36","2077","9","6","391","17","14","604","6","7","438","7","8","387","2","0","188","0","1","69"
"Sunset Blvd&Sloat Blvd SE-NS","0","2","2075","0","0","391","0","0","604","0","1","437","0","1","386","0","0","188","0","0","69"
"Sunset Blvd&Yorba St SE-NS","63","16","2122","17","2","406","18","6","616","12","3","446","13","2","397","2","3","187","1","0","70"
"Sunset Blvd&Wawona St SE-NS","15","22","2115","7","5","408","5","8","613","1","5","442","2","2","397","0","2","185","0","0","70"
"Sunset Blvd&Vicente St SE-NS","74","70","2119","27","9","426","20","23","610","12","16","438","12","12","397","1","8","178","2","2","70"
"Sunset Blvd&Ulloa St SE-NS","11","30","2100","6","4","428","3","11","602","1","2","437","0","9","388","1","3","176","0","1","69"
"Sunset Blvd&Taraval St SE-NS","122","167","2055","26","25","429","34","46","590","23","38","422","30","38","380","4","17","163","5","3","71"
"Sunset Blvd&Santiago St SE-NS","17","22","2050","4","2","431","7","6","591","2","6","418","1","6","375","0","2","161","3","0","74"
"Sunset Blvd&Rivera St SE-NS","22","48","2024","7","2","436","8","13","586","3","19","402","3","11","367","1","2","160","0","1","73"
"Sunset Blvd&Quintara St NE-FS","51","57","2018","4","21","419","20","14","592","22","13","411","4","8","363","1","1","160","0","0","73"
"Sunset Blvd&Pacheco St SE-NS","13","25","2006","5","2","422","5","5","592","2","7","406","1","6","358","0","3","157","0","2","71"
"Sunset Blvd&Ortega St NE-FS","28","181","1853","9","90","341","7","28","571","4","32","378","4","22","340","1","7","151","3","2","72"
"Sunset Blvd&Noriega St SE-NS","78","232","1699","30","56","315","16","67","520","14","48","344","9","41","308","6","16","141","3","4","71"
"Sunset Blvd&Moraga St SE-NS/FL","9","52","1656","4","1","318","2","17","505","1","15","330","1","14","295","1","4","138","0","1","70"
"Sunset Blvd&Lawton St SE-NS/FL","15","60","1611","7","7","318","2","18","489","1","16","315","2","14","283","0","4","134","3","1","72"
"Sunset Blvd&Kirkham St SE-NS/FL","5","34","1582","2","7","313","1","6","484","1","9","307","1","7","277","0","5","129","0","0","72"
"Sunset Blvd&Judah St SE-NS/FL","33","201","1414","8","22","299","14","60","438","6","49","264","4","45","236","0","23","106","1","2","71"
"Sunset Blvd&Irving St SE-NS/FL","14","49","1379","8","3","304","4","11","431","0","17","247","1","14","223","1","4","103","0","0","71"
"36th Ave&Lincoln Way SE-NS/FL","14","25","1368","3","2","305","7","9","429","2","7","242","0","5","218","2","2","103","0","0","71"
"Lincoln Way&33rd Ave SE-FS/BZ","27","46","1349","11","1","315","9","21","417","3","15","230","4","8","214","0","1","102","0","0","71"
"Lincoln Way&30th Ave SE-FS/BZ","7","16","1340","2","1","316","2","4","415","1","6","225","0","4","210","0","1","101","2","0","73"
"Lincoln Way&27th Ave SE-FS/BZ","5","32","1313","3","4","315","1","8","408","0","5","220","0","11","199","0","3","98","1","1","73"
"Lincoln Way&25th Ave SE-FS/BZ","25","70","1268","2","10","307","11","27","392","5","16","209","4","13","190","1","3","96","2","1","74"
"Lincoln Way&23rd Ave SW-NS/BZ","20","41","1247","4","6","305","9","19","382","3","5","207","2","8","184","2","2","96","0","1","73"
"Lincoln Way&21st Ave SW-NS/BZ","13","66","1194","1","17","289","7","18","371","1","14","194","2","7","179","2","9","89","0","1","72"
"19th Ave&Lincoln Way SE-NS/BZ","180","90","1284","37","11","315","61","30","402","25","23","196","39","13","205","11","7","93","7","6","73"
"Cross Over Dr&Fulton St SE-NS","33","130","1187","5","23","297","19","52","369","4","19","181","5","21","189","0","10","83","0","5","68"
"25th Ave&Cabrillo St SE-NS","12","40","1159","4","4","297","6","13","362","2","7","176","0","9","180","0","7","76","0","0","68"
"25th Ave&Balboa St SE-NS","17","202","974","6","71","232","8","43","327","0","27","149","2","30","152","0","14","62","1","17","52"
"25th Ave&Anza St SE-NS","8","87","895","0","2","230","3","15","315","1","6","144","2","22","132","2","32","32","0","10","42"
"25th Ave&Geary Blvd SE-NS/BZ","38","432","501","4","124","110","21","159","177","8","77","75","5","57","80","0","0","32","0","15","27"
"25th Ave&Clement St SE-NS/BZ","21","170","352","5","37","78","8","59","126","3","23","55","5","35","50","0","10","22","0","6","21"
"25th Ave&California St SE-NS/BZ","11","107","256","4","27","55","2","41","87","3","12","46","1","15","36","0","8","14","1","4","18"
"25th Ave&Lake St SE-NS","23","34","245","15","11","59","2","12","77","3","2","47","0","5","31","0","1","13","3","3","18"
"25th Ave&El Camino Del Mar SE-NS","3","11","237","0","4","55","3","2","78","0","3","44","0","0","31","0","0","13","0","2","16"
"Lincoln Blvd&Bowley St SE-NS","4","8","233","0","1","54","1","5","74","0","0","44","3","2","32","0","0","13","0","0","16"
"Lincoln Blvd&Pershing Dr **","17","25","225","1","4","51","6","9","71","8","7","45","2","5","29","0","0","13","0","0","16"
"Bowley St&Lincoln Blvd NW-FS","2","13","94","0","1","18","1","6","23","1","4","13","0","2","13","0","0","13","0","0","14"
"Baker Beach Parking Lot SW-FS","44","56","82","2","3","17","14","17","20","8","12","9","10","12","11","8","8","13","2","4","12"
"Lincoln Blvd&Bowley Ave SW-FS","0","0","82","0","0","17","0","0","20","0","0","9","0","0","11","0","0","13","0","0","12"
"25th Ave&El Camino Del Mar SW-FS","0","0","82","0","0","17","0","0","20","0","0","9","0","0","11","0","0","13","0","0","12"
"25th Ave&Lake St NW-NS","0","0","82","0","0","17","0","0","20","0","0","9","0","0","11","0","0","13","0","0","12"
"25th Ave&California St NW-NS/BZ","0","16","42","0","2","15","0","9","11","0","1","8","0","3","5",,,,"0","1","3"
"25th Ave&Clement St NW-NS/BZ","23","6","41",,,,,,,,,,"10","1","12","12","5","20","1","0","9"
"25th Ave&Geary Blvd NW-NS/BZ","0","0","41",,,,,,,,,,"0","0","12","0","0","20","0","0","9"
"Lincoln Blvd&Pershing Dr SE-NS","0","0","203","0","0","47","0","0","54","0","0","37","0","0","31","0","0","20","0","0","14"
"Lincoln Blvd&Stillwell Rd NE-FS","1","0","121","0","0","32","0","0","43","0","0","29","1","0","15",,,,"0","0","2"
"Merchant St&Lincoln Blvd N-FS","1","5","117","0","0","32","0","5","38","1","0","30","0","0","15",,,,"0","0","2"
