"Stop","Daily On","Daily Off","Daily Load","AM Peak On","AM Peak Off","AM Peak Load","Midday On","Midday Off","Midday Load","School  On","School Off","School Load","PM Peak On","PM Peak Off","PM Peak Load","Evening On","Evening Off","Evening Load","Owl On","Owl Off","Owl Load"
"Diamond St&27th St SW-FS","0","11","246","0","0","20","0","1","51","0","0","36","0","4","88","0","3","35","0","3","16"
"Diamond St&Duncan St NW-NS","1","16","231","0","1","19","1","3","49","0","1","35","0","9","79","0","1","34","0","1","15"
"Diamond St&28th St SW-FS","1","23","209","0","1","18","0","4","45","0","3","32","0","11","68","1","4","31","0","0","15"
"Diamond St&29th St NW-NS","4","19","194","2","0","20","1","3","43","0","3","29","1","8","61","0","3","28","0","2","13"
"Diamond St&Diamond Heights Blvd NW","10","21","183","6","1","25","3","3","43","0","5","24","1","7","55","0","3","25","0","2","11"
"Addison St&Diamond Heights Blvd SE","3","20","166","2","3","24","0","3","40","0","1","23","1","8","48","0","4","21","0","1","10"
"Addison  St&Farnum St SW-NS","11","24","153","5","4","25","3","6","37","1","5","19","1","8","41","0","1","20","1","0","11"
"Farnum St&Moffitt St NW-NS","2","11","144","2","1","26","0","2","35","0","1","18","0","5","36","0","2","18","0","0","11"
"33 Moffitt St W-MB/BZ","8","11","141","5","0","31","2","2","35","1","1","18","0","5","31","0","2","16","0","1","10"
"Bemis St&Moffitt St E-FS","4","19","126","0","1","30","2","3","34","2","3","17","0","6","25","0","4","12","0","2","8"
"Bemis St&Addison  St S-NS","7","8","125","0","0","30","4","1","37","1","1","17","1","2","24","0","2","10","1","2","7"
"46 Addison St E-MB","8","7","126","2","1","31","2","2","37","0","1","16","3","2","25","0","1","9","1","0","8"
"164 Addison  St N-MB","18","18","126","8","3","36","4","3","38","2","3","15","2","6","21","0","3","6","2","0","10"
"Addison  St&Digby St SE-NS","6","12","120","3","0","39","3","3","38","0","2","13","0","4","17","0","1","5","0","2","8"
"Addison  St&Farnum St NE-NS","4","1","123","2","0","41","1","0","39","0","0","13","0","0","17","0","0","5","1","1","8"
"Diamond Heights Blvd&Addison  NE-FS","9","0","132","4","0","45","4","0","43","1","0","14","0","0","17","0","0","5","0","0","8"
"Diamond St&Diamond Heights Blvd-FS","8","2","138","3","1","47","2","0","45","0","0","14","2","1","18","1","0","6","0","0","8"
"Diamond St&29th St SE-NS","9","2","145","4","0","51","3","1","47","1","0","15","1","0","19","0","1","5","0","0","8"
"Diamond St&28th St SE-NS","8","1","152","1","0","52","3","0","50","0","1","14","3","0","22","1","0","6","0","0","8"
"Diamond St&Duncan St SE-NS","7","1","158","5","0","57","1","0","51","0","0","14","0","0","22","0","0","6","1","1","8"
"Diamond St&27th St SE-NS","8","0","166","2","0","59","3","0","54","1","0","15","0","0","22","0","0","6","2","0","10"
"Diamond St&Cesar Chavez St SE-NS","8","0","174","4","0","63","0","0","54","1","0","16","1","0","23","0","0","6","2","0","12"
"Diamond St&26th St SE-NS","5","0","179","2","0","65","1","0","55","0","0","16","1","0","24","1","0","7","0","0","12"
"Diamond St&Clipper St SE-NS","5","0","184","3","0","68","0","0","55","1","0","17","1","0","25","0","0","7","0","0","12"
"Diamond St&25th St SE-NS","3","1","186","2","0","70","0","1","54","0","0","17","1","0","26","0","0","7","0","0","12"
"Diamond St&24th St SE-NS","10","7","189","6","0","76","3","3","54","0","1","16","0","3","23","0","0","7","1","0","13"
"23rd St&Eureka St NE-NS","13","7","195","10","6","80","1","1","54","1","0","17","1","0","24","0","0","7","0","0","13"
"Eureka St&22nd St SE-NS","13","7","201","8","6","82","3","1","56","0","0","17","0","0","24","0","0","7","2","0","15"
"Eureka St&21st St SE-NS","10","2","209","5","0","87","4","1","59","0","1","16","0","0","24","0","0","7","1","0","16"
"Eureka St&20th St SE-NS","12","1","220","9","1","95","2","0","61","0","0","16","1","0","25","0","0","7","0","0","16"
"Eureka St&19th St SE-NS","3","4","219","2","2","95","0","1","60","0","0","16","1","0","26","0","0","7","0","1","15"
"Eureka St&18th St SE-NS","4","16","207","1","5","91","1","6","55","1","0","17","1","4","23","0","1","6","0","0","15"
"Eureka St&Market St SE-NS","2","14","195","1","5","87","0","8","47","1","0","18","0","0","23","0","0","6","0","1","14"
"Market Terminal S-MB","0","186","9","0","85","2","0","41","6","0","17","1","0","23","0","0","6","0","0","14","0"
"Total Passenger Boardings ","734","736",,"147","148",,"136","136",,"78","78",,"224","225",,"92","92",,"57","57",
"Subject to disclaimer at www.sfmta.com/tepdata",,,,,,,,,,,,,,,,,,,,,

