"Stop","Daily On","Daily Off","Daily Load","AM Peak On","AM Peak Off","AM Peak Load","Midday On","Midday Off","Midday Load","School  On","School Off","School Load","PM Peak On","PM Peak Off","PM Peak Load","Evening On","Evening Off","Evening Load","Owl On","Owl Off","Owl Load"
"16th St&Harrison St SW-NS/BZ","10","73","891","2","25","194","4","19","311","2","11","111","1","14","158","0","2","72","1","2","45"
"16th St&Bryant St SE-FS/BZ","47","170","768","10","27","177","16","65","262","14","34","91","2","27","133","4","6","70","1","11","35"
"16th St&Potrero Ave SW-NS/BZ","119","168","717","18","61","134","48","50","260","28","21","98","21","19","135","2","9","63","2","8","27"
"Potrero Ave&17th St SW-FS/BZ","4","41","680","0","2","132","0","19","241","1","7","92","1","7","129","2","5","60","0","1","26"
"Potrero Ave&18th St SW-FS/BZ","14","46","648","3","13","122","6","12","235","1","4","89","3","10","122","1","4","57","0","3","23"
"Potrero Ave&20th St SW-FS/BZ","3","30","621","0","3","119","2","9","228","0","2","87","0","13","109","0","2","55","1","1","23"
"Potrero Ave&21st St SW-FS/BZ","9","120","510","0","36","83","3","53","178","3","11","79","2","11","100","0","4","51","1","5","19"
"Potrero Ave&22nd St SW-FS/BZ","11","179","342","2","41","44","6","79","105","2","23","58","0","26","74","1","9","43","0","1","18"
"Potrero Ave&23rd St SW-FS/BZ","4","79","267","0","7","37","2","26","81","0","16","42","1","17","58","0","8","35","1","5","14"
"Potrero Ave&24th St SW-FS/BZ","5","124","148","0","15","22","0","35","46","0","20","22","4","33","29","0","19","16","1","2","13"
"25th St&Potrero Ave N-MB/BZ","0","139","9","0","22","0","0","46","0","0","21","1","0","22","7","0","16","0","0","12","1"
"Total Passenger Boardings ","2533","2536",,"451","452",,"818","825",,"387","386",,"526","522",,"204","205",,"147","146",
"Subject to disclaimer at www.sfmta.com/tepdata",,,,,,,,,,,,,,,,,,,,,
"Stop","Daily On","Daily Off","Daily Load","AM Peak On","AM Peak Off","AM Peak Load","Midday On","Midday Off","Midday Load","School  On","School Off","School Load","PM Peak On","PM Peak Off","PM Peak Load","Evening On","Evening Off","Evening Load","Owl On","Owl Off","Owl Load"
"33-Stanyan to Richmond District Weekday",,,,,,,,,,,,,,,,,,,,,
"25th St&Potrero Ave N-MB/BZ","137","0","152","43","0","44","48","0","50","15","0","16","11","0","16","12","0","15","8","0","11"
"Hampshire St&24th St SE-NS","19","2","169","11","0","55","3","0","53","2","0","18","2","1","17","1","1","15","0","0","11"
"Potrero Ave&24th St NE-FS/BZ","175","1","343","50","0","105","54","1","106","22","0","40","30","0","47","12","0","27","7","0","18"
"SF General Hospital E-MB/BZ","224","1","566","33","1","137","93","0","199","44","0","84","30","0","77","18","0","45","6","0","24"
"Potrero Ave&22nd St NE-FS/BZ","161","2","725","35","0","172","67","0","266","23","2","105","30","0","107","6","0","51","0","0","24"
"Potrero Ave&20th St NE-FS/BZ","35","2","758","14","0","186","13","1","278","3","0","108","3","1","109","2","0","53","0","0","24"
"Potrero Ave&18th St SE-NS/BZ","21","14","765","5","5","186","10","6","282","2","2","108","3","1","111","1","0","54","0","0","24"
"Potrero Ave&17th St NE-FS/BZ","16","13","768","7","2","191","3","6","279","1","0","109","2","3","110","3","1","56","0","1","23"
"16th St&Potrero Ave NW-FS/BZ","229","89","908","18","22","187","58","40","297","38","10","137","73","11","172","25","6","75","17","0","40"
"16th St&Bryant St NE-NS/BZ","218","37","1092","21","2","206","67","16","348","37","5","169","55","13","214","31","1","105","7","0","50"
"16th St&Harrison St NE-NS/BZ","89","13","1168","4","5","205","28","3","373","16","3","182","22","2","234","17","0","122","2","0","52"
"16th St&Folsom St NW-FS/BZ","77","45","1200","8","4","209","27","20","380","15","12","185","17","4","247","8","4","126","2","1","53"
"Mission St&16th St SW-FS/BB","294","463","1031","61","53","217","96","169","307","46","70","161","50","99","198","22","45","103","19","27","45"
"18th St&Mission St NW-FS/BZ","270","151","1150","71","9","279","86","52","341","43","26","178","43","35","206","16","21","98","11","8","48"
"18th St&Valencia St NW-FS/BZ","132","43","1239","18","5","292","34","14","361","21","8","191","28","6","228","14","8","104","17","2","63"
"18th St&Guerrero St NW-FS/BZ","77","28","1288","19","2","309","23","10","374","8","5","194","8","6","230","10","4","110","9","1","71"
"18th St&Dolores St NW-FS/BZ","60","49","1299","13","30","292","17","4","387","11","9","196","10","4","236","9","2","117","0","0","71"
"18th St&Church St NE-NS/BZ","62","47","1314","9","16","285","12","11","388","15","6","205","17","7","246","4","4","117","5","3","73"
"18th St&Sanchez St NE-NS/BZ","25","48","1291","6","15","276","9","15","382","5","9","201","3","6","243","0","3","114","2","0","75"
"18th St&Noe St NE-NS/FL","20","42","1269","3","8","271","5","14","373","4","5","200","2","11","234","3","1","116","3","3","75"
"18th St&Castro St NW-FS/BZ","253","275","1247","18","48","241","51","92","332","30","57","173","72","46","260","50","22","144","32","10","97"
"18th St&Eureka St NE-NS/BZ","50","44","1253","7","9","239","17","16","333","8","4","177","10","9","261","8","4","148","0","2","95"
"18th St&Hattie St NW-FS/BZ","7","29","1231","1","2","238","2","7","328","1","5","173","3","8","256","0","4","144","0","3","92"
"18th St&Danvers St NW-FS/BZ","7","37","1201","2","8","232","4","7","325","0","3","170","0","11","245","1","8","137","0","0","92"
"18th St&Market St NE-NS","4","24","1181","2","1","233","0","2","323","0","5","165","0","9","236","1","2","136","1","5","88"
"Clayton St&Market St NW-FS","7","24","1164","1","0","234","2","5","320","3","1","167","0","7","229","0","9","127","1","2","87"
"Clayton St&Corbett Ave E-NS","17","55","1126","2","5","231","10","11","319","2","3","166","2","16","215","0","15","112","1","5","83"
"Clayton St&Carmel St SE-NS","15","65","1076","5","17","219","6","11","314","1","10","157","2","14","203","0","10","102","1","3","81"
"Ashbury St&Clayton St SE-FS","5","23","1058","1","2","218","0","9","305","2","5","154","1","6","198","0","1","101","1","0","82"
"Ashbury St&Clifford Ter E-FS","5","14","1049","3","5","216","0","2","303","0","0","154","2","3","197","0","2","99","0","2","80"
"Ashbury St&Piedmont St SE-NS","4","5","1048","2","2","216","0","1","302","0","0","154","0","1","196","2","1","100","0","0","80"
"Ashbury St&Frederick St SE-NS/BZ","13","58","1003","2","16","202","4","14","292","4","10","148","2","10","188","1","4","97","0","4","76"
"Ashbury St&Waller St SE-NS","5","37","971","0","7","195","1","16","277","2","4","146","2","7","183","0","3","94","0","0","76"
"Ashbury St&Haight St SE-NS/BZ","8","142","837","0","18","177","2","42","237","1","21","126","1","34","150","3","15","82","1","12","65"
"Haight St&Clayton St NE-NS/BZ","28","53","812","3","9","171","10","16","231","6","11","121","6","4","152","2","10","74","1","3","63"
"Haight St&Cole St NW-FS/BZ","44","76","780","6","4","173","13","26","218","9","13","117","6","18","140","4","9","69","6","6","63"
"Haight St&Stanyan St N-MB/BZ","62","83","759","6","12","167","19","31","206","13","14","116","15","18","137","5","5","69","4","3","64"
"Stanyan St&Oak St SE-NS/BZ","20","14","765","4","2","169","4","4","206","3","3","116","9","2","144","0","2","67","0","1","63"
"Stanyan St&Hayes St SE-NS/BZ","26","54","737","3","11","161","12","21","197","3","5","114","3","8","139","3","5","65","2","4","61"
"Fulton St&Stanyan St NW-FS/BZ","23","95","665","0","10","151","8","25","180","3","16","101","9","26","122","2","2","65","1","16","46"
"Arguello Blvd&Fulton St NE-FS","9","56","618","3","10","144","2","8","174","1","6","96","1","12","111","1","14","52","1","6","41"
"Arguello Blvd&Turk St NE-FS/BZ","21","69","570","11","5","150","4","16","162","1","12","85","4","18","97","0","11","41","1","7","35"
"Arguello Blvd&Geary Blvd SE-NS/BZ","25","243","352","4","54","100","13","78","97","2","43","44","5","45","57","1","14","28","0","9","26"
"Arguello Blvd&Euclid Ave SE-NS/BZ","2","99","255","0","17","83","0","25","72","2","19","27","0","23","34","0","10","18","0","5","21"
"Arguello Blvd&California St SE-NS","2","108","149","0","34","49","0","24","48","1","15","13","0","19","15","0","8","10","1","8","14"
"Sacramento St&Cherry St SE-FS/BZ","0","135","14","0","45","4","0","43","5","0","13","0","0","12","3","0","10","0","0","12","2"
"Total Passenger Boardings ","3003","3007",,"535","532",,"937","934",,"469","470",,"594","596",,"298","301",,"170","174",
"Subject to disclaimer at www.sfmta.com/tepdata",,,,,,,,,,,,,,,,,,,,,

