"Stop","Daily On","Daily Off","Daily Load","AM Peak On","AM Peak Off","AM Peak Load","Midday On","Midday Off","Midday Load","School  On","School Off","School Load","PM Peak On","PM Peak Off","PM Peak Load","Evening On","Evening Off","Evening Load","Owl On","Owl Off","Owl Load"
"Sacramento St&Van Ness Ave NE-NS","524","331","5046","85","60","840","171","79","1325","83","55","788","127","106","1435","33","24","473","25","7","185"
"Sacramento St&Franklin St NE-NS/BZ","133","322","4857","20","17","843","39","42","1322","25","45","768","33","163","1305","13","47","439","3","8","180"
"Sacramento St&Gough St NW-FS/BZ","52","179","4730","7","19","831","15","45","1292","4","24","748","19","63","1261","6","21","424","1","7","174"
"Sacramento St&Octavia St N-MI/BZ","39","177","4592","3","16","818","10","33","1269","9","28","729","10","77","1194","5","19","410","2","4","172"
"Sacramento St&Laguna St NE-NS/BZ","20","99","4513","5","6","817","5","13","1261","0","15","714","9","47","1156","1","15","396","0","3","169"
"Sacramento St&Buchanan St NE-NS/BZ","96","274","4335","12","47","782","25","71","1215","28","34","708","22","92","1086","6","26","376","3","4","168"
"Sacramento St&Webster St NE-NS/BZ","103","314","4124","7","69","720","44","123","1136","23","57","674","27","55","1058","2","6","372","0","4","164"
"Sacramento St&Fillmore St NW-FS/BZ","400","539","3893","57","49","712","118","147","1107","76","94","656","105","172","915","32","63","341","12","14","162"
"Fillmore St&Sacramento St SW-FS","1","63","30","0","13","3",,,,,,,"1","50","27",,,,,,
"California St&Steiner St N-MB/FL","0","17","13","0","3","0",,,,,,,"0","14","13",,,,,,
"Steiner St&California St NW-NS/BZ","68","66","3895","9","7","714","17","18","1106","17","8","665","21","26","910","4","5","340","0","2","160"
"California St&Pierce St NW-FS/BZ","36","57","3874","5","6","713","8","10","1104","9","11","663","11","18","903","3","9","334","0","3","157"
"California St&Divisadero St NW-FS","267","382","3759","60","66","707","85","104","1085","42","52","653","53","102","854","21","41","314","6","17","146"
"California St&Baker St NE-NS/BZ","48","113","3694","11","8","710","9","22","1072","15","16","652","13","46","821","0","18","296","0","3","143"
"California St&Presidio Ave NW-FS","430","876","3251","54","176","589","136","204","1004","87","162","577","124","274","671","21","44","273","8","16","137"
"California St&Laurel St NE-NS/BZ","70","172","3141","7","34","561","17","64","957","20","25","568","19","33","654","4","10","267","3","6","134"
"California St&Spruce St NE-NS/BZ","145","216","3070","8","33","536","58","87","928","34","40","562","34","36","652","9","13","263","2","7","129"
"California St&Maple St NW-FS/BZ","61","141","2990","6","44","498","15","55","888","20","21","561","19","10","661","1","9","255","0","2","127"
"California St&Cherry St NW-FS/BZ","82","123","2949","5","24","479","34","50","872","25","27","559","16","18","659","2","3","254","0","1","126"
"California St&Arguello Blvd NW-FS","76","161","2864","11","31","459","19","34","857","24","26","557","16","42","633","5","20","239","1","8","119"
"California St&4th Ave NE-NS/BZ","34","187","2711","9","20","448","10","64","803","7","39","525","3","38","598","3","16","226","2","10","111"
"California St&6th Ave NW-FS/BZ","122","354","2475","26","41","429","34","130","707","25","74","476","28","70","556","4","28","202","5","11","105"
"Corwall St&6th Ave SE-FS/FL","0","0","4","0","0","4",,,,,,,,,,,,,,,
"Cornwall St&5th Ave SW-NS","0","4","0","0","4","0",,,,,,,,,,,,,,,
"California St&8th Ave NW-FS","89","159","2405","17","17","429","34","61","680","22","27","471","12","35","533","4","14","192","0","5","100"
"California St&10th Ave NW-FS","14","120","2299","4","10","423","4","35","649","3","27","447","2","30","505","1","11","182","0","7","93"
"California St&12th Ave NE-NS/BZ","27","119","2207","3","18","408","10","41","618","6","24","429","7","23","489","1","9","174","0","4","89"
"California St&Park Presidio Blvd NW","70","279","1998","15","35","388","18","94","542","17","64","382","14","63","440","3","17","160","3","6","86"
"California St&16th Ave NE-NS/BZ","16","107","1907","6","8","386","4","30","516","4","27","359","1","25","416","1","12","149","0","5","81"
"California St&19th Ave NE-NS/BZ","36","213","1730","8","18","376","6","65","457","6","43","322","16","59","373","0","20","129","0","8","73"
"California St&22nd Ave NE-NS/BZ","36","245","1521","10","31","355","7","71","393","10","46","286","5","57","321","1","30","100","3","10","66"
"California St&25th Ave NE-NS","24","366","1179","3","39","319","11","111","293","4","80","210","3","95","229","3","31","72","0","10","56"
"California St&28th Ave NE-NS","9","163","1025","1","19","301","4","44","253","1","28","183","3","45","187","0","17","55","0","10","46"
"California St&30th Ave NW-FS/BZ","8","113","920","4","50","255","1","21","233","1","23","161","2","12","177","0","5","50","0","2","44"
"32nd Ave&California St SW-FS/BZ","6","69","857","3","22","236","0","12","221","2","17","146","1","13","165","0","1","49","0","4","40"
"32nd Ave&Clement St NW-NS","8","124","741","2","16","222","1","41","181","2","35","113","3","21","147","0","8","41","0","3","37"
"32nd Ave&Geary Blvd NW-NS","0","0","741","0","0","222","0","0","181","0","0","113","0","0","147","0","0","41","0","0","37"
"Geary Blvd&33rd Ave NE-NS/BZ","0","735","6","0","222","0","0","180","1","0","113","0","0","144","3","0","41","0","0","35","2"
"Total Passenger Boardings ","11954","12023",,"1700","1715",,"3337","3362",,"2086","2093",,"3530","3537",,"953","964",,"348","352",
"Subject to disclaimer at www.sfmta.com/tepdata",,,,,,,,,,,,,,,,,,,,,
"Stop","Daily On","Daily Off","Daily Load","AM Peak On","AM Peak Off","AM Peak Load","Midday On","Midday Off","Midday Load","School  On","School Off","School Load","PM Peak On","PM Peak Off","PM Peak Load","Evening On","Evening Off","Evening Load","Owl On","Owl Off","Owl Load"
"1 To Howard & Main Weekday",,,,,,,,,,,,,,,,,,,,,
"Geary Blvd&33rd Ave NE-NS/BZ","927","0","940","177","0","177","341","0","346","245","0","246","106","0","106","37","0","42","21","0","23"
"33rd Ave&Clement St SE-NS/BZ","70","0","1010","12","0","189","21","0","367","16","0","262","15","0","121","6","0","48","0","0","23"
"32nd Ave&Clement St NE-FS","139","4","1145","20","0","209","42","2","407","41","2","301","26","0","147","7","0","55","3","0","26"
"32nd Ave&California St SE-NS","41","4","1182","8","0","217","11","1","417","11","3","309","9","0","156","1","0","56","1","0","27"
"California St&30th Ave SE-FS","95","8","1269","14","0","231","20","2","435","40","5","344","18","0","174","2","1","57","1","0","28"
"California St&28th Ave SW-NS","171","6","1434","40","1","270","68","1","502","27","3","368","25","1","198","5","0","62","6","0","34"
"California St&25th Ave SW-NS/BZ","389","38","1785","94","6","358","153","8","647","43","11","400","58","11","245","20","2","80","21","0","55"
"California St&22nd Ave SW-NS","276","30","2031","67","9","416","103","6","744","49","8","441","35","7","273","13","0","93","9","0","64"
"California St&19th Ave SW-NS","262","51","2242","57","7","466","100","14","830","34","19","456","40","8","305","17","3","107","14","0","78"
"California St&16th Ave SW-NS/BZ","132","20","2354","25","0","491","59","8","881","19","7","468","20","4","321","4","1","110","5","0","83"
"California St&Park Presidio Blvd SW","315","107","2562","67","21","537","130","24","987","43","39","472","51","17","355","11","6","115","13","0","96"
"California St&12th Ave SW-NS/BZ","252","29","2785","70","5","602","84","11","1060","41","9","504","32","2","385","11","1","125","14","1","109"
"California St&10th Ave SW-NS/BZ","130","37","2878","20","4","618","63","13","1110","17","12","509","23","7","401","3","1","127","4","0","113"
"California St&8th Ave SW-NS/BZ","177","81","2974","35","12","641","75","31","1154","19","22","506","32","10","423","10","5","132","6","1","118"
"Cornwall St&5th Ave SW-NS","3","0","3","3","0","3",,,,,,,,,,,,,,,
"California St&6th Ave SW-NS/BZ","359","145","3188","52","25","668","158","44","1268","51","47","510","62","21","464","20","5","147","16","3","131"
"California St&4th Ave SW-NS/BZ","216","41","3366","47","5","713","90","14","1344","25","7","528","34","10","488","9","4","152","11","1","141"
"California St&Arguello Blvd SE-FS","223","106","3483","38","27","724","74","35","1383","43","17","554","41","16","513","16","6","162","11","5","147"
"California St&Cherry St SE-FS/BZ","187","121","3549","14","28","710","93","62","1414","42","18","578","25","10","528","7","0","169","6","3","150"
"California St&Spruce St SW-NS/BZ","267","175","3641","32","37","705","110","72","1452","56","34","600","43","25","546","16","4","181","10","3","157"
"California St&Laurel St SW-NS","194","151","3684","23","33","695","69","68","1453","43","28","615","40","15","571","11","5","187","8","2","163"
"California St&Presidio Ave SW-NS/BZ","518","291","3922","57","42","710","183","115","1522","89","41","667","124","58","643","45","17","215","20","18","165"
"California St&Baker St SE-FS/BZ","160","41","4038","59","13","756","42","9","1555","19","10","676","34","6","671","2","3","214","4","0","166"
"California St&Divisadero St SW-NS","454","220","4272","78","42","792","135","78","1612","76","41","711","114","43","742","30","8","236","21","8","179"
"California St&Pierce St SE-FS/BZ","98","32","4338","30","4","818","29","10","1631","11","7","715","19","7","754","6","2","240","3","2","180"
"California St&Steiner St N-MB/FL","16","0","17","6","0","6",,,,,,,"10","0","11",,,,,,
"Steiner St&Sacramento St SE-NS/FL","60","40","4375","20","5","839","14","13","1632","8","10","713","13","9","769","1","2","239","4","1","183"
"Sacramento St&Fillmore St SE-FS/BZ","682","339","4718","138","51","926","216","147","1701","89","56","746","174","60","883","47","19","267","18","6","195"
"Sacramento St&Webster St SW-NS/BZ","303","135","4886","47","37","936","110","62","1749","62","25","783","73","7","949","6","2","271","5","2","198"
"Sacramento St&Buchanan St SW-NS/BZ","226","128","4984","73","51","958","55","36","1768","31","22","792","52","10","991","7","3","275","8","6","200"
"Sacramento St&Laguna St SW-NS","105","41","5048","71","7","1022","15","9","1774","6","10","788","11","9","993","1","4","272","1","2","199"
"Sacramento St&Octavia St SE-FS/BZ","120","103","5065","55","20","1057","30","32","1772","13","13","788","14","28","979","3","9","266","5","1","203"
"Gough St&Sacramento St NE-FS/BZ","187","113","5139","96","10","1143","45","50","1767","16","15","789","18","31","966","6","5","267","6","2","207"
"Clay St&Franklin St SW-NS/BZ","238","89","5288","147","17","1273","39","21","1785","19","19","789","22","26","962","2","3","266","9","3","213"
"Clay St&Van Ness Ave SW-NS/BZ","490","474","5304","127","89","1311","143","165","1763","78","88","779","109","93","978","19","28","257","14","11","216"
"Clay St&Polk St SE-FS/BZ","733","299","5738","184","33","1462","226","93","1896","107","64","822","167","72","1073","30","25","262","19","12","223"
"Clay St&Larkin St SW-NS/BZ","287","107","5918","117","12","1567","74","27","1943","35","26","831","49","29","1093","5","7","260","7","6","224"
"Clay St&Hyde St SW-NS/BZ","345","275","5988","122","23","1666","99","73","1969","48","50","829","56","83","1066","6","29","237","14","17","221"
"Clay St&Leavenworth St SW-NS/BZ","250","269","5969","96","20","1742","78","52","1995","31","58","802","33","101","998","6","29","214","6","9","218"
"Clay St&Jones St SW-NS/BZ","103","182","5890","51","20","1773","23","50","1968","7","34","775","17","55","960","1","20","195","4","3","219"
"Clay St&Taylor St SE-FS/BZ","131","237","5784","60","40","1793","34","59","1943","17","41","751","18","67","911","0","16","179","2","14","207"
"Clay St&Mason St SE-FS/BZ","52","165","5671","11","20","1784","17","36","1924","12","39","724","9","46","874","1","17","163","2","7","202"
"Clay St&Powell St SW-NS/BZ","97","494","5274","26","80","1730","34","164","1794","12","119","617","20","103","791","2","18","147","3","10","195"
"Clay St&Stockton St SE-FS/BZ","467","1757","3984","57","344","1443","188","800","1182","89","267","439","120","272","639","9","41","115","4","33","166"
"Clay St&Grant Ave SE-FS/BZ","298","463","3819","12","98","1357","101","193","1090","69","62","446","103","75","667","13","22","106","0","13","153"
"Clay St&Kearny St SE-FS/BZ","159","474","3504","20","148","1229","56","152","994","35","55","426","43","73","637","1","21","86","4","25","132"
"Clay St&Montgomery St SE-FS/BZ","136","545","3095","26","254","1001","40","153","881","24","46","404","36","63","610","7","11","82","3","18","117"
"Clay St&Sansome St SE-FS/BZ","39","507","2627","8","241","768","11","159","733","6","34","376","13","51","572","0","6","76","1","16","102"
"Clay St&Front St SE-FS/BZ","31","661","1997","9","240","537","8","208","533","5","76","305","8","108","472","0","11","65","1","18","85"
"Clay St&Drumm St SW-NS/BZ","0","734","61","0","148","14","0","234","12","0","95","11","0","177","15","0","58","7","0","22","2"
"Davis St&California St NW-NS/BZ","16","493","725","3","124","254","3","110","180","1","81","119","9","140","149",,,,"0","38","23"
"Beale St&Mission St W-MB/BZ","20","348","397","9","100","163","1","85","96","2","65","56","7","82","74",,,,"1","16","8"
"Howard St&Main St E-NS/BZ","0","374","23","0","149","14","0","93","3","0","54","2","0","72","2",,,,"0","6","2"
"Total Passenger Boardings ","11646","11584",,"2730","2702",,"3913","3904",,"1922","1914",,"2230","2220",,"482","480",,"369","364",
"Subject to disclaimer at www.sfmta.com/tepdata",,,,,,,,,,,,,,,,,,,,,

