"Stop","Daily On","Daily Off","Daily Load","AM Peak On","AM Peak Off","AM Peak Load","Midday On","Midday Off","Midday Load","School  On","School Off","School Load","PM Peak On","PM Peak Off","PM Peak Load","Evening On","Evening Off","Evening Load","Owl On","Owl Off","Owl Load"
"Diamond Heights Blvd&Diamond St FS","3","7","420","2","1","111","0","1","95","0","0","34","1","5","131","0","0","38","0","0","11"
"Diamond Heights Blvd&Gold Mine-NS","46","109","357","9","12","108","19","22","92","10","12","32","8","46","93","0","12","26","0","5","6"
"Diamond Heights Blvd&Duncan SE-NS","20","45","332","5","10","103","7","5","94","3","3","32","5","23","75","0","4","22","0","0","6"
"5157 Diamond Heights Blvd N/BZ","6","16","322","0","4","99","5","2","97","1","2","31","0","7","68","0","1","21","0","0","6"
"Diamond Hts & Duncan NE","6","30","298","3","5","97","2","1","98","0","1","30","1","22","47","0","0","21","0","1","5"
"Portola Dr&Glenview Dr NW-FS","6","25","279","2","12","87","0","6","92","2","0","32","0","5","42","2","2","21","0","0","5"
"Woodside Ave&Portola Dr N-FS/BZ","40","33","286","8","10","85","11","5","98","12","4","40","8","11","39","1","2","20","0","1","4"
"Woodside Ave&Ulloa St NE-NS","0","3","283","0","2","83","0","0","98","0","0","40","0","1","38","0","0","20","0","0","4"
"Woodside Ave&Hernandez Ave NE-NS/BZ","13","15","281","1","9","75","9","1","106","1","1","40","2","3","37","0","1","19","0","0","4"
"Laguna Honda Blvd&Dewey Blvd E-NS","0","16","265","0","7","68","0","5","101","0","2","38","0","2","35","0","0","19","0","0","4"
"Forest Hill Station NW-NS","0","254","11","0","67","1","0","101","0","0","38","0","0","32","3","0","13","6","0","3","1"
"Total Passenger Boardings ","993","1047",,"299","322",,"270","289",,"105","113",,"236","241",,"65","63",,"18","19",
"Subject to disclaimer at www.sfmta.com/tepdata",,,,,,,,,,,,,,,,,,,,,
"Stop","Daily On","Daily Off","Daily Load","AM Peak On","AM Peak Off","AM Peak Load","Midday On","Midday Off","Midday Load","School  On","School Off","School Load","PM Peak On","PM Peak Off","PM Peak Load","Evening On","Evening Off","Evening Load","Owl On","Owl Off","Owl Load"
"52-Excelsior to the Excelsior Weekday",,,,,,,,,,,,,,,,,,,,,
"Forest Hill Station NW-NS","407","0","418","45","0","49","81","0","84","53","0","54","158","0","161","51","0","51","19","0","19"
"Woodside Ave&Balceta Ave SW-NS","0","0","418","0","0","49","0","0","84","0","0","54","0","0","161","0","0","51","0","0","19"
"Woodside Ave&Hernandez Ave SW-NS","6","10","414","0","0","49","2","6","80","2","1","55","2","3","160","0","0","51","0","0","19"
"Woodside Ave&Ulloa St SW-NS","1","3","412","0","3","46","0","0","80","0","0","55","1","0","161","0","0","51","0","0","19"
"Woodside Ave&Portola Dr W-NS","53","50","415","13","5","54","4","7","77","7","2","60","24","31","154","5","3","53","0","2","17"
"Mcateer High School S-MB","0","7","408","0","4","50","0","3","74","0","0","60","0","0","154","0","0","53","0","0","17"
"Portola Dr&Glenview Dr SE-FS","12","7","413","4","1","53","3","2","75","5","2","63","0","0","154","0","2","51","0","0","17"
"Diamond Hts & Portola SW","19","1","431","4","0","57","2","0","77","2","0","65","8","1","161","3","0","54","0","0","17"
"Duncan & Amber NW","15","25","421","10","0","67","4","4","77","0","3","62","1","12","150","0","5","49","0","1","16"
"Duncan St&Cameo Way W-NS","3","4","420","1","0","68","1","2","76","0","0","62","1","2","149","0","0","49","0","0","16"
"Duncan St&Amber Dr SW-NS","2","1","421","2","0","70","0","0","76","0","0","62","0","1","148","0","0","49","0","0","16"
"Duncan St&Diamond Heights Blvd-NS","56","36","441","26","6","90","10","8","78","8","8","62","12","11","149","0","2","47","0","1","15"
"Diamond Heights Blvd & Gold Mine W","108","64","485","48","1","137","23","13","88","12","18","56","22","23","148","3","6","44","0","3","12"
"Diamond Heights Blvd & Diamond St W","10","0","495","8","0","145","2","0","90","0","0","56","0","0","148","0","0","44","0","0","12"
"Diamond Heights Blvd Gold Mine NW","7","7","495","3","0","148","4","0","94","0","1","55","0","3","145","0","3","41","0","0","12"
"Diamond Heights Blvd&Berkeley SW","5","7","493","4","1","151","1","1","94","0","3","52","0","1","144","0","1","40","0","0","12"
"Diamond St&Diamond Heights S-FS","4","11","486","1","0","152","2","2","94","1","3","50","0","4","140","0","1","39","0","1","11"
"Diamond St&Conrad St SE-FS","2","9","479","2","1","153","0","1","93","0","3","47","0","3","137","0","1","38","0","0","11"
"Diamond St&Moffitt St N-NS","3","1","481","2","0","155","1","0","94","0","0","47","0","1","136","0","0","38","0","0","11"
"Diamond St&Arbor St W-MI","1","0","482","0","0","155","1","0","95","0","0","47","0","0","136","0","0","38","0","0","11"
"Diamond St&Sussex St NW-NS","1","6","477","1","1","155","0","1","94","0","1","46","0","3","133","0","0","38","0","0","11"
"Diamond St&Surrey St NW-NS","3","1","479","1","0","156","1","0","95","0","0","46","1","1","133","0","0","38","0","0","11"
"Diamond St&Chenery St SW-FS/BZ","52","45","486","2","24","134","2","11","86","9","3","52","36","7","162","3","0","41","0","0","11"
"Bosworth St&Diamond St SE-FS/BZ","309","200","595","35","104","65","27","33","80","32","16","68","143","39","266","52","7","86","20","1","30"
"Lyell St&Alemany Blvd NW-NS","4","13","586","0","0","65","1","3","78","0","0","68","3","9","260","0","1","85","0","0","30"
"Silver Ave&Alemany Blvd S-FS","2","21","567","0","0","65","0","1","77","0","4","64","1","10","251","1","5","81","0","1","29"
"Mission St&Silver Ave W-FS/BZ","119","109","577","33","13","85","27","14","90","12","14","62","38","51","238","7","14","74","2","3","28"
"Excelsior Ave&Mission St S-FS/BZ","105","91","591","12","6","91","28","22","96","23","12","73","29","45","222","7","6","75","6","0","34"
"Excelsior Ave&Paris St W-NS","11","26","576","3","4","90","3","5","94","0","2","71","3","8","217","2","6","71","0","1","33"
"Excelsior Ave&Madrid St W-NS","6","75","507","1","4","87","0","14","80","3","12","62","2","24","195","0","15","56","0","6","27"
"Excelsior Ave&Naples St W-NS","6","144","369","3","8","82","1","27","54","0","22","40","2","61","136","0","19","37","0","7","20"
"Naples St&Brazil Ave N-NS","6","65","310","4","0","86","1","7","48","1","6","35","0","34","102","0","12","25","0","6","14"
"Brazil Ave&Athens St W-NS","8","48","270","3","3","86","2","6","44","3","13","25","0","19","83","0","5","20","0","2","12"
"Brazil Ave&Moscow St W-NS","3","36","237","0","0","86","3","5","42","0","4","21","0","17","66","0","5","15","0","5","7"
"Brazil Ave&Munich St W-NS","10","68","179","3","29","60","2","9","35","3","7","17","2","20","48","0","2","13","0","1","6"
"Brazil Ave&Prague St W-NS","5","54","130","3","27","36","1","4","32","0","3","14","1","14","35","0","2","11","0","4","2"
"Prague St&Persia Ave N-NS","30","73","87","18","9","45","8","18","22","0","6","8","3","28","10","0","10","1","1","2","1"
"Dublin St&LaGrande Ave SE/BZ","0","29","58","0","13","32","0","9","13","0","3","5","0","3","7","0","1","0","0","0","1"
"Total Passenger Boardings ","1394","1347",,"295","267",,"248","238",,"176","172",,"493","489",,"134","134",,"48","47",
"Subject to disclaimer at www.sfmta.com/tepdata",,,,,,,,,,,,,,,,,,,,,

