"Stop","Daily On","Daily Off","Daily Load","AM Peak On","AM Peak Off","AM Peak Load","Midday On","Midday Off","Midday Load","School  On","School Off","School Load","PM Peak On","PM Peak Off","PM Peak Load","Evening On","Evening Off","Evening Load","Owl On","Owl Off","Owl Load"
"Fulton St&La Playa St SE-FS/BZ","179","2","721","19","0","123","41","1","206","38","0","126","61","1","159","10","0","53","10","0","54"
"Fulton St&46th Ave SE-FS/BZ","82","0","803","37","0","160","26","0","232","7","0","133","9","0","168","1","0","54","2","0","56"
"Fulton St&43rd Ave SW-NS","109","0","912","44","0","204","26","0","258","13","0","146","14","0","182","9","0","63","3","0","59"
"Fulton St&40th Ave SE-FS","72","2","982","28","0","232","27","1","284","7","0","153","7","1","188","1","0","64","2","0","61"
"Fulton St&37th Ave SE-FS/BZ","103","8","1077","38","1","269","29","3","310","13","1","165","16","2","202","0","1","63","7","0","68"
"Fulton St&36th Ave SE-FS/BZ","134","5","1206","50","0","319","38","1","347","21","3","183","19","1","220","2","0","65","4","0","72"
"Fulton St&33rd Ave SW-NS","104","7","1303","43","0","362","29","2","374","16","3","196","14","1","233","0","1","64","2","0","74"
"Fulton St&30th Ave SE-FS","147","14","1436","49","2","409","49","4","419","26","2","220","14","6","241","4","0","68","5","0","79"
"Fulton St&28th Ave SE-FS","76","4","1508","26","1","434","24","0","443","11","2","229","11","1","251","2","0","70","2","0","81"
"Fulton St&25th Ave SE-FS/BZ","219","41","1686","72","10","496","68","14","497","25","3","251","38","12","277","10","1","79","6","1","86"
"Fulton St&22nd Ave SE-FS/BZ","81","9","1758","37","1","532","23","3","517","10","2","259","8","3","282","1","0","80","2","0","88"
"Fulton St&20th Ave SE-FS/BZ","73","13","1818","39","4","567","20","6","531","6","0","265","2","1","283","2","2","80","4","0","92"
"Fulton St&18th Ave SW-NS/BZ","76","17","1877","33","2","598","26","4","553","6","4","267","7","5","285","1","2","79","3","0","95"
"Fulton St&16th Ave SE-FS/BZ","60","12","1925","34","3","629","12","3","562","3","2","268","8","3","290","1","0","80","2","1","96"
"Fulton St&Park Presidio Blvd SW-NS","205","104","2026","52","42","639","67","27","602","30","17","281","38","18","310","12","0","92","6","0","102"
"Fulton St&12th Ave SE-FS/BZ","50","4","2072","10","0","649","21","1","622","8","1","288","10","1","319","1","0","93","0","1","101"
"Fulton St&10th Ave SE-FS/BZ","127","40","2159","34","7","676","35","14","643","29","11","306","20","5","334","5","3","95","4","0","105"
"Fulton St&8th Ave SE-FS/BZ","258","115","2302","52","18","710","81","22","702","37","20","323","67","44","357","15","9","101","6","2","109"
"Fulton St&6th Ave SE-FS/BZ","139","25","2404","49","3","756","38","10","730","18","3","338","25","4","372","2","2","97","7","3","111"
"6th Ave&Fulton St NE-FS/BZ","3","10","5","2","0","2",,,,"1","0","1","0","6","0","0","2","2","0","2","0"
"Fulton St&4th Ave SE-FS/BZ","32","14","2425","10","5","763","11","2","739","2","4","337","4","2","374","2","1","98","3","0","114"
"Fulton St&Arguello Blvd SE-FS/BZ","140","71","2494","50","21","792","45","17","767","15","13","339","20","17","377","6","1","103","4","2","116"
"Fulton St&Stanyan St SE-FS/BZ","121","107","2508","28","19","801","36","42","761","24","22","341","21","13","385","9","7","105","3","4","115"
"Fulton St&Shrader St SE-FS/BZ","268","152","2624","22","41","782","84","71","774","64","17","388","76","18","443","17","2","120","5","3","117"
"Fulton St&Clayton St SE-FS/BZ","251","113","2762","54","31","805","72","42","804","48","8","428","54","19","478","17","5","132","6","8","115"
"Fulton St&Masonic Ave SW-NS/BZ","361","233","2890","76","59","822","107","79","832","58","48","438","73","31","520","33","11","154","14","5","124"
"Mcallister St&Central Ave SE-FS","218","26","3082","73","2","893","62","9","885","25","4","459","37","8","549","15","3","166","6","0","130"
"Mcallister St&Baker St SW-NS/BZ","247","37","3292","105","5","993","70","16","939","26","6","479","29","6","572","5","3","168","12","1","141"
"Mcallister St&Broderick St SW-NS/BZ","100","34","3358","41","2","1032","27","8","958","13","6","486","19","12","579","0","4","164","0","2","139"
"Mcallister St&Divisadero St SW-NS","301","152","3507","99","22","1109","85","44","999","41","30","497","40","38","581","18","14","168","18","4","153"
"Mcallister St&Pierce St SW-NS/BZ","203","60","3650","72","8","1173","59","18","1040","27","10","514","31","16","596","5","4","169","9","4","158"
"Mcallister St&Fillmore St SE-FS/BZ","426","252","3824","122","42","1253","151","91","1100","64","45","533","64","55","605","13","11","171","12","8","162"
"Mcallister St&Webster St SE-FS/BZ","132","27","3929","29","6","1276","49","8","1141","19","8","544","20","4","621","4","0","175","11","1","172"
"Mcallister St&Laguna St SW-NS/BZ","156","67","4018","51","6","1321","40","21","1160","27","16","555","19","15","625","8","5","178","11","4","179"
"785 Mcallister St SE-FS/BZ","33","38","4013","8","2","1327","14","16","1158","3","10","548","5","8","622","0","2","176","3","0","182"
"Mcallister St&Gough St SW-NS/BZ","135","90","4058","37","23","1341","39","24","1173","34","16","566","18","19","621","4","2","178","3","6","179"
"Mcallister St&Van Ness Ave SE-FS","212","617","3653","42","179","1204","66","185","1054","42","89","519","48","105","564","6","36","148","8","23","164"
"Mcallister St&Polk St SW-NS/BZ","104","155","3602","19","60","1163","39","45","1048","28","16","531","17","15","566","0","13","135","1","6","159"
"Mcallister St&Hyde St S-MB","97","404","2980","13","124","1052","35","140","943","20","67","484","27","66","418",,,,"2","7","83"
"Market St&7th St SE-MB/BZ","79","594","2465","15","186","881","31","175","799","22","108","398","11","108","321",,,,"0","17","66"
"Market bet. 6th & 7th SE-MB/BZ","47","131","2381","8","24","865","20","53","766","11","34","375","6","19","308",,,,"2","1","67"
"Market bet. 5th & 6th St SE-MB/BZ","55","304","2132","16","63","818","15","118","663","14","71","318","8","47","269",,,,"2","5","64"
"Market bet. 5th & 4th St SE-MB/BZ","101","542","1691","7","125","700","42","199","506","25","104","239","26","106","189",,,,"1","8","57"
"Market bet. 4th & 3rd St SE-MB/BZ","68","274","1485","4","96","608","24","101","429","21","42","218","19","29","179",,,,"0","6","51"
"Market St&3rd St E-FS/BZ","55","622","918","18","265","361","15","207","237","10","82","146","11","53","137",,,,"1","15","37"
"Market St&1st St S-NS/BZ","32","489","461","6","244","123","9","131","115","9","52","103","8","36","109",,,,"0","26","11"
"Trans Bay Terminal E-NS/SI","0","421","40","0","111","12","0","102","13","0","96","7","0","102","7",,,,"0","10","1"
"Larkin St&Mcallister St NE-FS/SB","0","62","253",,,,,,,,,,"0","32","77","0","23","112","0","7","64"
"Golden Gate Ave&Hyde St SE-FS/BZ","1","20","234",,,,,,,,,,"0","5","72","1","8","105","0","7","57"
"Golden Gate Ave&Leavenworth St-NS","0","7","227",,,,,,,,,,"0","1","71","0","3","102","0","3","54"
"Mcallister St&7th St NE-NS/BZ","0","221","6",,,,,,,,,,"0","69","2","0","100","2","0","52","2"
"Total Passenger Boardings ","6808","6768",,"1877","1865",,"2092","2080",,"1105","1098",,"1195","1189",,"282","281",,"257","255",
"Subject to disclaimer at www.sfmta.com/tepdata",,,,,,,,,,,,,,,,,,,,,

