"Stop","Daily On","Daily Off","Daily Load","AM Peak On","AM Peak Off","AM Peak Load","Midday On","Midday Off","Midday Load","School  On","School Off","School Load","PM Peak On","PM Peak Off","PM Peak Load","Evening On","Evening Off","Evening Load","Owl On","Owl Off","Owl Load"
"Rhode Island St&15th St SE-NS","53","3","1357","4","0","395","13","0","316","6","1","148","19","2","314","8","0","101","3","0","83"
"Rhode Island St&Alameda St SE-NS","4","0","1361","0","0","395","0","0","316","0","0","148","4","0","318","0","0","101","0","0","83"
"Division St&Townsend St NE-NS/BZ","47","10","1398","1","1","395","3","4","315","10","1","157","26","4","340","5","0","106","2","0","85"
"7th St&Townsend St N-FS/BZ","72","15","1460","3","3","395","18","6","331","18","0","176","29","4","365","1","2","105","3","0","88"
"7th St&Brannan St N-FS/BZ","110","7","1563","5","2","398","33","2","362","22","3","195","41","0","406","5","0","110","4","0","92"
"7th St&Bryant St N-FS","151","28","1686","14","8","404","73","19","416","30","0","225","28","1","433","6","0","116","0","0","92"
"7th St&Harrison St N-FS/BZ","81","22","1745","11","11","404","19","5","430","25","2","248","22","3","452","3","0","119","1","1","92"
"7th St&Folsom St E-NS/BZ","110","27","1828","23","9","418","34","10","454","19","3","264","21","4","469","9","1","127","4","0","96"
"7th St&Howard St E-NS/BZ","117","41","1904","30","11","437","54","10","498","14","8","270","16","5","480","2","3","126","1","4","93"
"7th St&Mission St E-NS/BZ","101","123","1882","28","36","429","33","37","494","16","16","270","17","24","473","3","4","125","4","6","91"
"7th St&Market St S-NS/SI","270","726","1426","46","156","319","90","186","398","45","101","214","42","200","315","27","47","105","20","36","75"
"Market St&Hyde St N-NS/BZ","309","130","1605","65","31","353","93","37","454","47","21","240","59","25","349","31","8","128","14","8","81"
"Larkin St&Grove St NE-FS/BZ","260","43","1822","30","11","372","98","15","537","49","8","281","56","4","401","19","3","144","8","2","87"
"Larkin St&Mcallister St SE-NS","120","38","1904","19","8","383","41","16","562","24","3","302","26","9","418","7","0","151","3","2","88"
"Larkin St&Golden Gate Ave NE","170","142","1932","28","36","375","73","55","580","26","21","307","23","21","420","12","8","155","8","1","95"
"Larkin St&Eddy St SE-NS/BZ","171","192","1911","48","33","390","57","65","572","32","38","301","17","31","406","11","17","149","6","8","93"
"Larkin St&O'Farrell St SE-NS/BZ","118","184","1845","25","18","397","51","53","570","24","27","298","11","51","366","6","22","133","1","13","81"
"Geary Blvd&Larkin St NW-FS/BZ","101","340","1606","18","48","367","36","98","508","13","63","248","19","84","301","8","30","111","7","17","71"
"Polk St&Post St SE-NS/BZ","64","141","1529","14","22","359","32","50","490","6","22","232","7","32","276","4","12","103","1","3","69"
"Polk St&Sutter St NE-FS/BZ","99","178","1450","16","31","344","42","66","466","22","28","226","14","31","259","1","12","92","4","10","63"
"Polk St&Pine St SE-NS/BZ","68","217","1301","19","56","307","29","66","429","8","32","202","6","36","229","6","18","80","0","9","54"
"Polk St&California St NE-FS/BZ","99","239","1161","14","23","298","31","96","364","26","51","177","16","47","198","11","17","74","1","5","50"
"Polk St&Sacramento St NE-FS/BZ","54","203","1012","14","36","276","19","65","318","10","33","154","10","50","158","0","11","63","1","8","43"
"Polk St&Washington St NE-FS/BZ","24","112","924","8","14","270","6","40","284","5","18","141","3","29","132","2","8","57","0","3","40"
"Polk St&Pacific Ave NE-FS/BZ","17","132","809","4","25","249","8","51","241","2","23","120","2","15","119","1","13","45","0","5","35"
"Polk St&Broadway NE-FS/BZ","23","94","738","5","14","240","7","31","217","7","14","113","3","25","97","1","5","41","0","5","30"
"Polk St&Green St SE-NS/BZ","11","65","684","2","11","231","5","19","203","1","15","99","3","15","85","0","3","38","0","2","28"
"Polk St&Union St NE-FS/BZ","18","130","572","9","27","213","6","44","165","0","24","75","1","22","64","1","10","29","1","3","26"
"Polk St&Lombard St SE-NS/BZ","1","48","525","1","13","201","0","12","153","0","7","68","0","12","52","0","1","28","0","3","23"
"Polk St&Francisco St NE-FS/BZ","0","159","366","0","116","85","0","23","130","0","9","59","0","6","46","0","5","23","0","0","23"
"North Point St&Polk St SE-FS/BZ","3","107","262","1","29","57","0","35","95","0","17","42","0","12","34","2","5","20","0","9","14"
"Larkin St&Beach St SE-NS","4","108","158","0","30","27","1","33","63","0","25","17","1","12","23","2","7","15","0","1","13"
"Beach St&Polk St N-MB/BZ","0","135","23","0","25","2","0","60","3","0","16","1","0","19","4","0","9","6","0","6","7"
"Total Passenger Boardings ","4523","4699",,"1045","1085",,"1436","1451",,"663","699",,"885","943",,"318","320",,"176","201",
"Subject to disclaimer at www.sfmta.com/tepdata",,,,,,,,,,,,,,,,,,,,,
"Stop","Daily On","Daily Off","Daily Load","AM Peak On","AM Peak Off","AM Peak Load","Midday On","Midday Off","Midday Load","School  On","School Off","School Load","PM Peak On","PM Peak Off","PM Peak Load","Evening On","Evening Off","Evening Load","Owl On","Owl Off","Owl Load"
"19-Polk to Navy Yard Weekday",,,,,,,,,,,,,,,,,,,,,
"Beach St&Polk St N-MB/BZ","361","0","448","16","0","22","123","0","132","72","0","82","96","0","148","25","0","25","29","0","39"
"Polk St&North Point St SW-FS/BZ","160","2","606","5","0","27","38","1","169","38","1","119","46","0","194","19","0","44","14","0","53"
"Polk St&Francisco St NW-NS/BZ","92","6","692","10","0","37","13","4","178","42","2","159","26","0","220","1","0","45","0","0","53"
"Polk St&Lombard St NW-NS/BZ","38","2","728","11","0","48","14","1","191","6","0","165","4","1","223","3","0","48","0","0","53"
"Polk St&Union St NW-NS/BZ","180","25","883","41","2","87","52","8","235","24","6","183","43","9","257","7","0","55","13","0","66"
"Polk St&Vallejo St NW-NS/BZ","127","16","994","33","1","119","42","5","272","16","6","193","25","4","278","6","0","61","5","0","71"
"Polk St&Broadway SW-FS/BZ","235","27","1202","43","1","161","81","7","346","38","8","223","40","7","311","16","3","74","17","1","87"
"Polk St&Washington St W-MB/BB","105","37","1270","30","3","188","37","8","375","8","7","224","22","16","317","2","2","74","6","1","92"
"Polk St&Sacramento St W-MB/BB","226","119","1377","53","10","231","74","43","406","34","29","229","45","27","335","10","4","80","10","6","96"
"Polk St&California St NW-NS/BB","259","63","1573","34","5","260","89","23","472","42","11","260","62","18","379","23","4","99","9","2","103"
"Polk St&Pine St SW-FS/BB","233","55","1751","44","8","296","60","22","510","43","10","293","63","10","432","9","4","104","14","1","116"
"Polk St&Sutter St NW-NS/BB","212","80","1883","43","6","333","65","32","543","27","12","308","46","17","461","19","9","114","12","4","124"
"Polk St&Post St SW-FS/BZ","181","120","1944","45","16","362","60","44","559","22","19","311","31","25","467","13","7","120","10","9","125"
"Polk St&O'Farrell St NW-NS/BZ","215","101","2058","56","2","416","59","33","585","33","15","329","42","32","477","10","7","123","15","12","128"
"Eddy St&Polk St SE-FS/BZ","112","155","2015","20","31","405","35","52","568","21","27","323","19","34","462","10","8","125","7","3","132"
"Eddy St&Larkin St SE-FS/BZ","120","115","2020","38","9","434","44","39","573","17","25","315","14","23","453","3","7","121","4","12","124"
"Hyde St&Turk St NW-NS/BZ","232","190","2062","54","16","472","76","54","595","44","47","312","37","49","441","10","10","121","11","14","121"
"Hyde St&Mcallister St NW-NS/BZ","123","99","2086","33","19","486","23","30","588","14","18","308","47","23","465","3","6","118","3","3","121"
"Hyde St&Fulton St SW-FS/BZ","225","563","1748","62","112","436","58","187","459","27","95","240","52","106","411","12","36","94","14","27","108"
"8th St&Market St S-FS/BZ","580","184","2144","111","29","518","175","62","572","76","34","282","114","35","490","57","14","137","47","10","145"
"8th St&Mission St S-FS/BZ","153","209","2088","22","30","510","40","68","544","24","34","272","51","63","478","6","9","134","10","5","150"
"8th St&Howard St W-NS/BZ","30","134","1984","12","22","500","9","45","508","4","17","259","3","35","446","1","7","128","1","8","143"
"8th St&Folsom St S-FS/BZ","40","127","1897","9","30","479","10","44","474","7","20","246","10","19","437","2","7","123","2","7","138"
"8th St&Harrison St S-FS/BZ","14","69","1842","4","4","479","5","38","441","4","7","243","1","14","424","0","5","118","0","1","137"
"8th St&Bryant St W-NS/BZ","23","141","1724","0","36","443","8","57","392","2","19","226","10","20","414","3","3","118","0","6","131"
"8th St&Brannan St W-MB/BZ","8","115","1617","0","38","405","4","49","347","1","12","215","3","11","406","0","2","116","0","3","128"
"8th St&Townsend St W-NS","31","198","1450","2","67","340","15","87","275","13","34","194","0","4","402","1","1","116","0","5","123"
"7th St&Townsend St N-FS/BZ","0","24","0",,,,"0","14","0","0","10","0",,,,,,,,,
"Division St&Rhode Island St SW","13","10","1429","0","2","338","4","3","262","1","0","185","7","4","405","0","1","115","1","0","124"
"Rhode Island St&Alameda St NW-NS","1","14","1416","0","9","329","0","3","259","0","1","184","1","1","405","0","0","115","0","0","124"
"Rhode Island St&15th St NW-NS","2","37","1381","0","22","307","1","2","258","1","4","181","0","8","397","0","0","115","0","1","123"
"Rhode Island St&16th St NW-NS","25","62","1344","6","24","289","3","8","253","2","5","178","9","19","387","2","3","114","3","3","123"
"Rhode Island St&17th St NW-NS","39","57","1326","2","28","263","5","7","251","10","12","176","17","5","399","4","3","115","1","2","122"
"Rhode Island St&Mariposa St SW-FS","6","24","1308","1","9","255","2","5","248","1","4","173","2","2","399","0","3","112","0","1","121"
"Rhode Island St&18th St SW-FS","14","50","1272","2","35","222","1","5","244","10","2","181","1","5","395","0","2","110","0","1","120"
"Rhode Island St&19th St NW-MI","3","17","1258","0","3","219","0","3","241","2","1","182","1","8","388","0","2","108","0","0","120"
"Rhode Island St&20th St SW-FS","1","70","1189","0","10","209","0","7","234","0","8","174","1","31","358","0","8","100","0","6","114"
"Rhode Island St&Southern Height-NS","7","54","1142","0","4","205","0","8","226","1","10","165","4","23","339","2","3","99","0","6","108"
"Rhode Island St&22nd St SW-FS","3","24","1121","0","6","199","1","7","220","0","0","165","1","8","332","1","3","97","0","0","108"
"176 Rhode Island St W-MB/AB","0","6","1115","0","1","198","0","3","217","0","0","165","0","2","330","0","0","97","0","0","108"
"Rhode Island St&23rd St SW-FS","85","68","1132","15","12","201","24","14","227","13","9","169","21","27","324","5","1","101","7","5","110"
"Rhode Island St&24th St NW-NS","3","22","1113","0","1","200","0","3","224","0","0","169","1","9","316","0","4","97","2","5","107"
"Rhode Island St&25th St NW-NS","0","15","1098","0","0","200","0","3","221","0","2","167","0","6","310","0","4","93","0","0","107"
"Rhode Island St&26th St NW-NS","1","25","1074","0","7","193","0","2","219","0","0","167","1","14","297","0","1","92","0","1","106"
"26th St&De Haro St SE-FS","1","13","1062","0","0","193","0","4","215","0","2","165","0","7","290","1","0","93","0","0","106"
"Wisconsin St&26th St NE-FS","4","20","1046","1","2","192","1","7","209","0","3","162","2","2","290","0","5","88","0","1","105"
"25th St&Wisconsin St SE-FS","26","111","961","4","11","185","2","21","190","7","21","148","8","29","269","5","15","78","0","14","91"
"25th St&Connecticut St SW-NS","52","55","958","17","10","192","13","12","191","5","7","146","7","13","263","6","7","77","4","6","89"
"Connecticut St&26th St NW-NS","6","8","956","0","3","189","0","0","191","2","2","146","2","2","263","1","0","78","1","1","89"
"Connecticut St&Cesar Chavez St-NS","14","91","879","1","28","162","2","17","176","1","11","136","8","26","245","1","2","77","1","7","83"
"Evans Ave&Cesar Chavez St SW","4","27","856","2","5","159","0","5","171","0","3","133","1","10","236","0","1","76","1","3","81"
"Evans Ave&Napoleon St W-NS","10","35","831","0","18","141","0","6","165","2","0","135","5","3","238","1","0","77","2","8","75"
"Evans Ave&Selby St S-FS","6","24","813","2","8","135","2","6","161","1","0","136","1","3","236","0","0","77","0","7","68"
"Evans Ave&Quint St W-NS/FL","4","9","808","0","5","130","0","0","161","2","4","134","1","0","237","0","0","77","1","0","69"
"Evans Ave&Phelps St W-NS","8","236","580","1","43","88","1","55","107","0","37","97","3","66","174","1","20","58","2","15","56"
"Evans Ave&3rd St S-FS","44","46","578","2","11","79","14","13","108","9","4","102","12","16","170","4","2","60","3","0","59"
"Evans Ave&Mendell St S-FS","6","37","547","1","14","66","1","2","107","1","4","99","2","14","158","1","1","60","0","2","57"
"US Post Office S-FS/BZ","5","79","473","1","18","49","0","12","95","0","12","87","3","8","153","1","10","51","0","19","38"
"Evans Ave&Keith St W-NS","2","29","446","0","5","44","0","5","90","0","4","83","2","10","145","0","1","50","0","4","34"
"Evans Ave&Middle Point Rd W-NS","1","11","436","0","2","42","1","4","87","0","2","81","0","0","145","0","1","49","0","2","32"
"Middle Point Rd&West Point Rd SW-FS","3","35","404","0","1","41","1","6","82","2","7","76","0","15","130","0","4","45","0","2","30"
"Middle Point Rd&West Point Rd SW-FS","5","147","262","0","14","27","0","32","50","1","30","47","3","49","84","0","13","32","1","9","22"
"Middle Point Rd&Innes Ave NW-NS","1","51","212","0","4","23","0","12","38","0","8","39","1","19","66","0","4","28","0","4","18"
"Innes Ave&Hunters Point Blvd W-NS","1","19","194","0","1","22","1","5","34","0","3","36","0","6","60","0","3","25","0","1","17"
"Innes Ave&Griffith St W-NS","2","69","127","0","1","21","0","14","20","1","13","24","0","25","35","0","8","17","1","8","10"
"Innes Ave&Fitch St W-NS","0","13","114","0","0","21","0","1","19","0","4","20","0","4","31","0","2","15","0","2","8"
"Innes Ave&Earl St W-NS","0","13","101","0","0","21","0","2","17","0","2","18","0","3","28","0","4","11","0","2","6"
"Innes St&Donahue St N-FS","0","15","0",,,,,,,,,,"0","2","0","0","11","0","0","2","0"
"Donahue St&Innes Ave E-FS","11","48","49","3","3","21","1","8","10","1","15","4","5","20","11",,,,"1","2","3"
"Building 152 S-FS/AB","20","20","49","4","7","18","2","2","10","2","1","5","12","10","13",,,,"0","0","3"
"Manseau St&Hussey St SW-NS","0","23","26","0","12","6","0","7","3","0","3","2","0","0","13",,,,"0","1","2"
"Total Passenger Boardings ","4754","4815",,"896","896",,"1392","1398",,"777","785",,"1097","1136",,"307","307",,"285","293",
"Subject to disclaimer at www.sfmta.com/tepdata",,,,,,,,,,,,,,,,,,,,,

