"Stop","Daily On","Daily Off","Daily Load","AM Peak On","AM Peak Off","AM Peak Load","Midday On","Midday Off","Midday Load","School  On","School Off","School Load","PM Peak On","PM Peak Off","PM Peak Load","Evening On","Evening Off","Evening Load","Owl On","Owl Off","Owl Load"
"26th St&Rhode Island St NE-NS","4","2","892","1","0","228","0","0","204","0","0","145","3","2","227","0","0","55","0","0","33"
"Kansas St&26th St NE-FS","12","2","902","5","0","233","1","0","205","0","0","145","5","1","231","1","0","56","0","1","32"
"Kansas St&25th St SE-NS","18","1","919","10","0","243","1","0","206","5","0","150","2","1","232","0","0","56","0","0","32"
"Kansas St&23rd St SE-NS/BZ","108","13","1021","30","1","272","48","2","258","14","1","164","13","3","242","1","5","52","2","1","33"
"23rd St&Vermont St NW-FS/BZ","60","10","1071","5","3","274","26","3","281","14","1","177","14","3","253","1","0","53","0","0","33"
"23rd St&Utah St NE-NS/BZ","336","39","1368","24","8","290","166","17","430","65","7","235","65","5","313","13","2","64","3","0","36"
"24th St&Potrero Ave NW-FS/BZ","430","78","1720","103","12","381","171","26","575","78","12","301","61","20","354","12","7","69","5","1","40"
"24th St&Bryant St NW-FS/BZ","308","77","1951","88","15","454","120","22","673","37","16","322","44","21","377","10","3","76","9","0","49"
"24th St&Harrison St NW-FS/BZ","225","74","2102","73","13","514","82","25","730","34","14","342","22","16","383","4","2","78","10","4","55"
"24th St&Folsom St NW-FS/BZ","201","94","2209","70","20","564","67","29","768","25","13","354","28","27","384","5","5","78","6","0","61"
"24th St&South Van Ness Ave NE-NS","27","53","2183","7","7","564","12","22","758","3","10","347","2","8","378","3","5","76","0","1","60"
"24th St&Mission St NE-NS/BZ","567","1139","1611","155","219","500","172","470","460","89","190","246","119","204","293","21","29","68","11","27","44"
"24th St&Valencia St NE-NS/BZ","214","84","1741","25","12","513","63","27","496","39","15","270","67","18","342","17","10","75","3","2","45"
"24th St&Guerrero St NE-NS/BZ","49","51","1739","12","12","513","14","15","495","9","9","270","6","13","335","5","2","78","3","0","48"
"24th St&Dolores St NW-FS/BZ","20","67","1692","6","28","491","4","18","481","5","8","267","4","5","334","1","7","72","0","1","47"
"24th St&Church St NE-NS/BB","75","140","1627","17","26","482","24","51","454","12","19","260","16","33","317","4","7","69","2","4","45"
"24th St&Sanchez St NE-NS","15","86","1556","4","15","471","3","23","434","3","11","252","3","23","297","2","7","64","0","7","38"
"24th St&Noe St NE-NS/BZ","60","174","1442","5","63","413","24","50","408","12","24","240","13","32","278","5","4","65","1","1","38"
"24th St&Castro St NW-FS/BZ","84","233","1293","18","49","382","28","87","349","13","39","214","19","46","251","6","10","61","0","2","36"
"24th St&Diamond St NE-NS","34","76","1251","8","11","379","9","25","333","2","14","202","6","18","239","4","6","59","5","2","39"
"24th St&Douglass St NE-NS/BZ","14","76","1189","3","23","359","3","23","313","2","14","190","4","12","231","1","3","57","1","1","39"
"24th St&Hoffman Ave NE-NS","9","59","1139","3","9","353","4","16","301","1","5","186","1","16","216","0","10","47","0","3","36"
"25th St&Hoffman Ave N-MB","0","10","1129","0","0","353","0","2","299","0","2","184","0","5","211","0","0","47","0","1","35"
"Fountain St&24th St SE-NS","1","3","1127","0","0","353","1","1","299","0","0","184","0","1","210","0","0","47","0","1","34"
"Hoffman Ave&24th St NE-FS","0","2","1125","0","0","353","0","0","299","0","2","182","0","0","210","0","0","47","0","0","34"
"Hoffman Ave&23rd St SE-NS","0","4","1121","0","0","353","0","0","299","0","1","181","0","3","207","0","0","47","0","0","34"
"Hoffman Ave&22nd St SE-NS","11","73","1059","7","22","338","3","24","278","1","6","176","0","15","192","0","2","45","0","4","30"
"Grand View Ave&23rd St NW-NS","3","29","1033","1","5","334","1","3","276","1","3","174","0","11","181","0","5","40","0","2","28"
"Grand View Ave&24th St NW-NS","0","16","1017","0","7","327","0","5","271","0","1","173","0","2","179","0","0","40","0","1","27"
"Grand View Ave&25th St NW-NS","6","12","1011","2","1","328","4","4","271","0","1","172","0","5","174","0","1","39","0","0","27"
"Grand View Ave&Clipper St NW-NS","2","7","1006","0","0","328","2","1","272","0","0","172","0","6","168","0","0","39","0","0","27"
"Clipper St&Diamond Heights Blvd-NS","24","63","967","11","10","329","6","14","264","1","14","159","5","16","157","0","8","31","1","1","27"
"Portola Dr&Glenview Dr NW-FS","35","39","963","6","25","310","12","12","264","16","2","173","0","0","157","0","0","31","1","0","28"
"Portola Dr&Woodside Ave W-FS","113","128","948","51","32","329","26","51","239","25","20","178","8","16","149","1","4","28","2","5","25"
"Portola Dr&Laguna Honda Blvd N-NS","13","44","917","9","15","323","2","17","224","1","6","173","1","4","146","0","1","27","0","1","24"
"Portola Dr&Waithman Way W-FS","1","6","912","1","1","323","0","2","222","0","3","170","0","0","146","0","0","27","0","0","24"
"Portola Dr&San Pablo Ave NE-NS","2","5","909","2","4","321","0","1","221","0","0","170","0","0","146","0","0","27","0","0","24"
"Portola Dr&Dorchester Way NE-NS","0","1","908","0","0","321","0","0","221","0","0","170","0","1","145","0","0","27","0","0","24"
"Portola Dr&Claremont Blvd NE-NS","0","5","903","0","2","319","0","3","218","0","0","170","0","0","145","0","0","27","0","0","24"
"Vicente St&West Portal Dr E-NS","17","90","830","6","16","309","1","39","180","2","22","150","7","10","142","1","3","25","0","0","24"
"Ulloa St&West Portal Ave W-NS","0","174","1","0","3","0","0","118","0",,,,"0","5","0","0","25","0","0","23","1"
"Ulloa St&Lenox Way NW-FS","430","127","958","113","51","368","34","16","80","97","38","209","186","22","301",,,,,,
"Ulloa St&Forest Side Ave NE-NS","22","4","976","4","3","369","1","0","81","8","1","216","9","0","310",,,,,,
"14th Ave&Ulloa St NE-FS","1","7","970","1","2","368","0","1","80","0","1","215","0","3","307",,,,,,
"14th Ave&Taraval St SE-NS","8","22","956","4","5","367","1","0","81","3","7","211","0","10","297",,,,,,
"14th Ave&Santiago St SE-NS","19","110","865","1","80","288","2","9","74","16","13","214","0","8","289",,,,,,
"Santiago St&17th Ave NE-NS","4","20","849","1","4","285","1","2","73","2","9","207","0","5","284",,,,,,
"17th Ave&Rivera St SE-NS","4","27","826","2","1","286","1","2","72","0","4","203","1","20","265",,,,,,
"Quintara St&17th Ave NW-FS","4","28","802","2","2","286","0","2","70","2","9","196","0","15","250",,,,,,
"Quintara St&19th Ave NE-NS","18","56","764","7","4","289","2","7","65","6","22","180","3","23","230",,,,,,
"Quintara St&22nd Ave NE-NS","21","144","641","3","74","218","5","9","61","8","29","159","5","32","203",,,,,,
"Quintara St&24th Ave NE-NS","43","167","517","4","138","84","11","3","69","24","12","171","4","14","193",,,,,,
"Quintara St&26th Ave NE-NS","0","12","505","0","0","84","0","1","68","0","4","167","0","7","186",,,,,,
"Quintara St&27th Ave NE-NS","0","10","495","0","2","82","0","1","67","0","3","164","0","4","182",,,,,,
"Quintara St&28th Ave NE-NS","0","21","474","0","1","81","0","4","63","0","6","158","0","10","172",,,,,,
"Quintara St&29th Ave NE-NS","3","33","444","0","4","77","0","3","60","2","11","149","1","15","158",,,,,,
"Quintara St&31st Ave NE-NS","1","46","399","0","1","76","0","9","51","1","13","137","0","23","135",,,,,,
"Quintara St&33rd Ave NE-NS","3","37","365","3","3","76","0","5","46","0","12","125","0","17","118",,,,,,
"Quintara St&35th Ave NE-NS","2","49","318","0","9","67","1","5","42","0","12","113","1","23","96",,,,,,
"Sunset Blvd&Quintara St SW-FS","2","69","251","0","44","23","0","4","38","1","15","99","1","6","91",,,,,,
"Sunset Blvd&Rivera St NW-NS","0","7","244","0","1","22","0","0","38","0","3","96","0","3","88",,,,,,
"39th Ave&Rivera St NE-FS","3","18","229","0","2","20","2","4","36","1","4","93","0","8","80",,,,,,
"39th Ave&Quintara St SE-NS","0","3","226","0","0","20","0","1","35","0","2","91","0","0","80",,,,,,
"Quintara St&41st Ave NE-NS","3","46","183","0","3","17","0","5","30","2","23","70","1","15","66",,,,,,
"Quintara St&43rd Ave NW-FS","2","41","144","0","2","15","0","4","26","1","18","53","1","17","50",,,,,,
"Quintara St&46th Ave NE-NS","0","79","65","0","7","8","0","12","14","0","33","20","0","27","23",,,,,,
"Quintara St&48th Ave NE-NS","4","23","46","4","3","9","0","5","9","0","7","13","0","8","15",,,,,,
"Lower Great Hwy&Rivera St NW-NS","0","43","3","0","7","2","0","9","0","0","13","0","0","14","1",,,,,,
"Total Passenger Boardings ","4667","4692",,"1160","1162",,"1387","1396",,"847","849",,"999","1001",,"181","184",,"93","100",
"Subject to disclaimer at www.sfmta.com/tepdata",,,,,,,,,,,,,,,,,,,,,
"Stop","Daily On","Daily Off","Daily Load","AM Peak On","AM Peak Off","AM Peak Load","Midday On","Midday Off","Midday Load","School  On","School Off","School Load","PM Peak On","PM Peak Off","PM Peak Load","Evening On","Evening Off","Evening Load","Owl On","Owl Off","Owl Load"
"48-Quintara-24th Street to Great Highway Weekday",,,,,,,,,,,,,,,,,,,,,
"Lower Great Hwy&Rivera St NW-NS","71","0","77","30","0","32","10","0","10","19","0","20","12","0","15",,,,,,
"Rivera St&48th Ave SE-FS","0","0","77","0","0","32","0","0","10","0","0","20","0","0","15",,,,,,
"Rivera St&46th Ave SW-NS","53","0","130","39","0","71","6","0","16","4","0","24","4","0","19",,,,,,
"46th Ave&Quintara St SE-NS","75","0","205","51","0","122","9","0","25","9","0","33","6","0","25",,,,,,
"Quintara St&44th Ave SW-NS","51","0","256","36","0","158","7","0","32","3","0","36","5","0","30",,,,,,
"Quintara St&41st Ave SW-NS","50","5","301","34","2","190","3","0","35","8","0","44","5","3","32",,,,,,
"Quintara St&39th Ave SW-NS","11","0","312","6","0","196","0","0","35","0","0","44","5","0","37",,,,,,
"39th Ave&Rivera St NW-NS","12","0","324","6","0","202","2","0","37","2","0","46","2","0","39",,,,,,
"Rivera St&37th Ave SW-NS","10","8","326","1","6","197","0","0","37","7","1","52","2","1","40",,,,,,
"Quintara St&36th Ave SW-NS","83","2","408","19","1","215","5","0","42","35","0","88","24","1","63",,,,,,
"Quintara St&35th Ave SW-NS","36","4","440","21","3","233","0","0","42","14","1","101","1","0","64",,,,,,
"Quintara St&33rd Ave SW-NS","34","1","473","27","1","259","5","0","47","1","0","102","1","0","65",,,,,,
"Quintara St&31st Ave SW-NS","51","3","521","34","0","293","6","1","52","7","1","108","4","1","68",,,,,,
"Quintara St&29th Ave SW-NS","28","5","544","16","3","306","3","0","55","6","2","112","3","0","71",,,,,,
"Quintara St&28th Ave SW-NS","20","1","563","9","0","315","0","0","55","4","1","115","7","0","78",,,,,,
"Quintara St&27th Ave SW-NS","31","7","587","13","0","328","3","2","56","11","3","123","4","2","80",,,,,,
"Quintara St&26th Ave SE-FS","9","5","591","5","1","332","1","1","56","3","1","125","0","2","78",,,,,,
"Quintara St&24th Ave SW-NS","88","58","621","15","52","295","2","2","56","59","4","180","12","0","90",,,,,,
"Quintara St&22nd Ave SW-NS","67","6","682","22","2","315","6","0","62","28","3","205","11","1","100",,,,,,
"Quintara St&19th Ave SW-NS","96","52","726","43","18","340","11","5","68","19","21","203","23","8","115",,,,,,
"Quintara St&17th Ave SW-NS","26","1","751","20","1","359","2","0","70","1","0","204","3","0","118",,,,,,
"17th Ave&Rivera St NW-NS","9","3","757","8","0","367","1","0","71","0","3","201","0","0","118",,,,,,
"17th Ave&Santiago St NW-NS","15","5","767","11","1","377","3","0","74","0","2","199","1","2","117",,,,,,
"Santiago St&14th Ave SW-NS","58","35","790","6","26","357","1","2","73","45","7","237","6","0","123",,,,,,
"14th Ave&Taraval St NW-NS","21","15","796","3","0","360","1","3","71","15","9","243","2","3","122",,,,,,
"14th Ave&Ulloa St NW-NS","7","1","802","2","0","362","2","0","73","3","1","245","0","0","122",,,,,,
"Ulloa St&Forest Side Ave SW-NS","10","3","809","6","1","367","1","0","74","2","2","245","1","0","123",,,,,,
"Ulloa St&West Portal Ave W-NS/BZ","445","376","880","35","221","181","182","40","217","71","85","231","89","30","182","36","0","36","32","0","33"
"Vicente St&West Portal Dr S-FS","71","7","944","5","3","183","25","1","241","20","2","249","14","1","195","5","0","41","2","0","35"
"Portola Dr&Clarendon Ave SW-NS","2","0","946","1","0","184","0","0","241","1","0","250","0","0","195","0","0","41","0","0","35"
"Portola Dr&San Lorenzo Ave SE-FS","1","2","945","0","1","183","1","0","242","0","1","249","0","0","195","0","0","41","0","0","35"
"Portola Dr&San Pablo Ave S-MI/BZ","6","5","946","1","0","184","3","1","244","1","0","250","1","4","192","0","0","41","0","0","35"
"Portola Dr&Rex Ave S-NS","5","3","948","0","0","184","3","0","247","1","2","249","1","1","192","0","0","41","0","0","35"
"Portola Dr&Del Sur Ave S-NS/BZ","13","9","952","3","0","187","3","2","248","2","4","247","5","2","195","0","0","41","0","1","34"
"Portola Dr&Laguna Honda Blvd S-NS","22","23","951","2","0","189","8","10","246","5","10","242","5","3","197","2","0","43","0","0","34"
"Portola Dr&Teresita Blvd E-FS","146","84","1013","11","15","185","45","24","267","53","37","258","31","7","221","5","1","47","1","0","35"
"Mcateer High School S-MB","1","12","1002","0","10","175","0","1","266","0","1","257","0","0","221","0","0","47","1","0","36"
"Portola Dr&Glenview Dr SE-FS","108","34","1076","21","7","189","36","12","290","32","7","282","12","7","226","4","1","50","3","0","39"
"Grand View Ave&Clipper St NE-FS","8","6","1078","1","0","190","2","1","291","0","1","281","2","2","226","3","1","52","0","1","38"
"Grand View Ave&25th St SE-NS","5","6","1077","4","2","192","1","1","291","0","1","280","0","1","225","0","1","51","0","0","38"
"Grand View Ave&24th St SE-NS","15","1","1091","7","0","199","2","0","293","1","0","281","5","0","230","0","1","50","0","0","38"
"Grand View Ave&23rd St SE-NS","11","4","1098","7","0","206","2","3","292","1","0","282","0","1","229","1","0","51","0","0","38"
"Grand View Ave&22nd St SE-NS","10","12","1096","3","0","209","4","2","294","1","4","279","1","5","225","1","1","51","0","0","38"
"Grand View Ave&21st St SE-NS","7","3","1100","2","1","210","5","0","299","0","2","277","0","0","225","0","0","51","0","0","38"
"21st St&Douglass St SW-NS","12","11","1101","6","0","216","0","5","294","2","4","275","4","1","228","0","0","51","0","1","37"
"Douglass St&Alvarado St NW-NS","82","27","1156","24","11","229","34","3","325","15","8","282","9","5","232","0","0","51","0","0","37"
"Douglass St&24th St NW-NS/BZ","58","10","1204","27","1","255","14","5","334","7","1","288","7","3","236","0","0","51","3","0","40"
"24th St&Diamond St SW-NS/BZ","71","22","1253","32","0","287","24","7","351","7","3","292","6","2","240","2","9","44","0","1","39"
"24th St&Castro St SE-FS/BZ","250","63","1440","53","11","329","79","19","411","39","20","311","51","9","282","13","1","56","15","3","51"
"24th St&Noe St SW-NS/BZ","125","30","1535","24","3","350","42","10","443","24","12","323","27","5","304","6","0","62","2","0","53"
"25th St&Noe St SW-NS","36","0","36",,,,,,,"36","0","36",,,,,,,,,
"Noe St&24th St SE-NS","3","1","1573","1","0","351","1","0","444","0","1","358","0","0","304","1","0","63","0","0","53"
"24th St&Sanchez St SW-NS","68","21","1620","17","2","366","17","8","453","11","6","363","19","4","319","2","0","65","2","1","54"
"24th St&Church St SW-NS/BZ","210","91","1739","47","16","397","56","22","487","45","28","380","30","18","331","14","5","74","18","2","70"
"24th St&Dolores St SW-NS/BZ","57","14","1782","21","3","415","10","3","494","15","3","392","4","3","332","3","2","75","4","0","74"
"24th St&Guerrero St SW-NS/BZ","27","42","1767","7","4","418","5","8","491","7","15","384","7","12","327","1","2","74","0","1","73"
"24th St&Valencia St SE-FS","95","177","1685","25","61","382","33","41","483","15","37","362","16","33","310","3","2","75","3","3","73"
"24th St&Mission St SW-NS/BZ","910","670","1925","163","173","372","327","196","614","177","134","405","176","112","374","44","25","94","23","30","66"
"24th St&South Van Ness Ave SW-NS","85","53","1957","20","7","385","24","14","624","11","13","403","21","16","379","5","3","96","4","0","70"
"24th St&Folsom St SE-FS/BZ","126","152","1931","37","18","404","30","41","613","15","37","381","29","33","375","13","9","100","2","14","58"
"24th St&Harrison St SE-FS/BZ","80","265","1746","16","26","394","27","92","548","14","62","333","17","64","328","3","13","90","3","8","53"
"24th St&Bryant St SE-FS/BZ","71","303","1514","20","37","377","21","87","482","14","72","275","12","80","260","3","16","77","1","11","43"
"Potrero Ave&24th St NE-FS/BZ","120","385","1249","21","67","331","25","118","389","23","82","216","33","79","214","14","28","63","4","11","36"
"23rd St&Utah St SE-FS/BZ","54","374","929","9","114","226","20","179","230","11","47","180","9","30","193","4","2","65","1","2","35"
"23rd St&Vermont St SW-NS/BZ","21","32","918","2","7","221","10","9","231","0","4","176","3","3","193","5","5","65","1","4","32"
"23rd St&Rhode Island St SW-NS","47","61","904","7","12","216","25","19","237","6","15","167","5","14","184","3","1","67","1","0","33"
"Rhode Island St&24th St NW-NS","1","11","894","0","0","216","1","4","234","0","1","166","0","6","178","0","0","67","0","0","33"
"Rhode Island St&25th St NW-NS","1","16","803","0","0","202","1","1","174","0","3","161","0","7","171","0","4","63","0","1","32"
"Rhode Island St&26th St NW-NS","3","6","800","2","3","201","1","1","174","0","0","161","0","0","171","0","2","61","0","0","32"
"26th St&De Haro St SE-FS","1","5","796","0","0","201","1","1","174","0","0","161","0","3","168","0","1","60","0","0","32"
"Wisconsin St&26th St NE-FS","6","52","750","2","10","193","1","8","167","1","11","151","1","16","153","1","4","57","0","3","29"
"Wisconsin St&25th St NE-FS","12","89","673","4","3","194","1","18","150","2","17","136","2","38","117","2","11","48","1","2","28"
"Wisconsin St&Connecticut St SE-NS","10","112","571","1","17","178","5","27","128","1","24","113","3","30","90","0","12","36","0","2","26"
"Wisconsin St&23rd St SE-NS","2","94","479","2","5","175","0","18","110","0","26","87","0","23","67","0","14","22","0","8","18"
"Wisconsin St&Madera St SE-NS","1","6","474","1","0","176","0","0","110","0","2","85","0","1","66","0","0","22","0","3","15"
"Wisconsin St&22nd St SE-NS/PB","0","28","446","0","7","169","0","7","103","0","6","79","0","5","61","0","2","20","0","1","14"
"Wisconsin St&20th St SE-NS","0","8","438","0","4","165","0","1","102","0","0","79","0","2","59","0","1","19","0","0","14"
"20th St&Arkansas St SW-NS","1","23","416","0","10","155","0","5","97","1","5","75","0","1","58","0","2","17","0","0","14"
"20th St&Missouri St SW-NS","2","43","375","0","16","139","0","9","88","2","7","70","0","9","49","0","2","15","0","0","14"
"20th St&Texas St SW-NS","2","10","367","0","3","136","1","3","86","1","2","69","0","2","47","0","0","15","0","0","14"
"Texas St&Sierra St SW-FS","1","15","353","0","12","124","0","1","85","1","1","69","0","1","46","0","0","15","0","0","14"
"22nd St&Pennsylvania Ave SE-FS","2","60","295","2","36","90","0","10","75","0","8","61","0","3","43","0","3","12","0","0","14"
"22nd St&Iowa St SE-FS","42","87","250","2","22","70","18","36","57","8","15","54","8","6","45","2","3","11","4","5","13"
"22nd St&Minnesota St SE-FS","2","9","243","0","2","68","1","4","54","0","1","53","0","1","44","0","1","10","1","0","14"
"22nd St&3rd St SW-NS","8","172","79","1","54","15","4","38","20","1","40","14","1","28","17","1","7","4","0","5","9"
"20th St&3rd St SE-FS/BZ","0","53","26","0","14","1","0","13","7","0","8","6","0","13","4","0","1","3","0","4","5"
"Kansas St&23rd St SE-NS/BZ","0","71","5","0","12","2","0","57","3","0","2","0",,,,,,,,,
"Total Passenger Boardings ","4603","4581",,"1182","1181",,"1271","1262",,"1006","1002",,"810","809",,"202","199",,"132","128",
"Subject to disclaimer at www.sfmta.com/tepdata",,,,,,,,,,,,,,,,,,,,,

